air_temp_c,deck_temp_c,humidity_pct,traffic_count,mid_deflection_mm,strain_g1_ue,strain_g2_ue,strain_g3_ue,natural_freq_hz,accel_rms_mg,bearing_disp_mm,pier_tilt_urad,regime,event
4.956,8.587,57.008,157.33,3.444,54.846,52.613,43.051,2.637,5.523,-1.092,-3.332,winter_offpeak,0
33.025,35.928,50.307,580.474,12.098,123.323,123.916,108.998,2.512,13.508,12.137,5.398,summer_peak,0
4.828,6.087,64.792,0.0,1.325,31.074,40.809,23.118,2.664,1.691,-0.902,-4.461,winter_offpeak,0
32.538,34.96,53.835,550.4,12.106,115.179,112.736,105.623,2.55,10.722,11.79,9.41,summer_peak,0
28.59,30.453,47.654,0.0,6.624,79.226,67.789,63.875,2.559,0.0,10.023,10.806,summer_offpeak,0
28.265,31.118,54.562,117.143,7.348,89.142,80.261,82.322,2.554,5.93,10.189,3.463,summer_offpeak,0
29.128,33.681,56.102,618.487,13.228,131.922,113.976,110.018,2.546,14.723,10.887,2.083,summer_peak,0
30.089,36.531,54.503,655.874,13.593,122.309,120.631,117.088,2.525,14.225,12.599,2.563,summer_peak,0
29.428,31.932,57.626,200.179,7.876,94.875,92.014,75.339,2.541,3.383,11.551,3.607,summer_offpeak,0
28.006,32.878,60.028,599.577,12.0,120.484,109.001,102.169,2.549,12.342,9.973,1.21,summer_peak,0
3.03,8.157,64.563,32.525,1.743,41.884,38.448,31.762,2.624,2.663,0.762,-1.863,winter_offpeak,0
6.741,9.661,66.334,34.819,2.678,48.524,39.758,35.291,2.643,3.15,1.339,-8.807,winter_offpeak,0
3.432,4.158,67.693,183.023,2.633,49.624,43.717,39.374,2.652,5.338,-1.606,-3.219,winter_offpeak,0
7.374,8.816,56.778,511.979,6.762,79.157,70.852,66.025,2.641,11.81,0.837,0.331,winter_peak,0
31.287,32.43,52.567,105.687,7.288,78.08,77.583,79.447,2.552,3.168,9.105,1.949,summer_offpeak,0
30.791,36.262,59.943,639.929,13.515,132.717,129.307,107.561,2.509,16.227,11.817,6.246,summer_peak,0
8.723,11.111,67.379,86.793,3.227,50.166,48.606,39.401,2.635,4.367,0.77,1.868,winter_offpeak,0
9.95,14.374,61.497,575.999,8.327,97.764,89.366,65.301,2.604,14.655,3.312,1.959,winter_peak,0
6.86,9.56,68.466,532.931,6.862,79.923,77.1,68.054,2.622,12.387,1.116,0.618,winter_peak,0
7.882,12.129,72.294,480.907,7.054,82.363,80.134,72.925,2.631,13.838,2.641,-4.592,winter_peak,0
34.947,40.489,47.871,565.97,13.317,132.434,119.882,113.259,2.493,13.867,14.756,9.517,summer_peak,0
5.263,5.959,69.161,497.385,6.201,73.688,68.418,65.944,2.667,10.059,-0.534,-6.03,winter_peak,0
36.411,39.245,53.153,493.25,13.066,128.156,122.129,105.389,2.522,11.232,13.566,5.354,summer_peak,0
4.984,9.041,68.256,545.92,7.33,78.417,68.786,73.591,2.622,12.833,-0.169,0.15,winter_peak,0
29.639,31.697,47.691,99.782,7.205,79.484,85.178,69.873,2.534,5.332,9.302,10.318,summer_offpeak,0
32.99,34.577,52.404,651.856,12.933,125.834,122.061,104.282,2.502,14.381,9.874,6.982,summer_peak,0
5.475,9.381,66.89,210.089,4.124,62.77,57.469,46.374,2.619,5.873,1.003,-3.027,winter_offpeak,0
28.458,31.222,62.503,71.042,6.648,89.432,77.267,60.036,2.548,3.112,8.719,4.556,summer_offpeak,0
7.092,12.882,69.953,41.736,3.231,56.545,56.721,48.797,2.619,4.322,1.197,1.277,winter_offpeak,0
3.601,6.166,60.727,99.658,2.541,38.935,34.896,32.724,2.668,5.191,-0.559,-1.153,winter_offpeak,0
26.272,28.493,56.159,162.336,7.402,74.757,68.68,76.238,2.59,5.574,9.288,1.319,summer_offpeak,0
7.896,9.202,75.392,114.218,3.523,38.055,45.943,35.553,2.642,4.536,-0.245,-1.144,winter_offpeak,0
3.875,6.14,75.463,558.611,6.878,89.499,78.157,62.857,2.638,12.209,-0.457,-2.202,winter_peak,0
34.563,37.373,47.436,684.389,14.139,143.685,119.02,117.837,2.496,14.448,11.758,8.51,summer_peak,0
2.891,3.863,61.328,134.106,2.261,45.665,43.154,38.835,2.677,5.307,-2.79,-3.643,winter_offpeak,0
33.52,36.388,52.807,547.205,12.377,126.223,114.898,103.191,2.527,13.198,13.172,5.309,summer_peak,0
29.89,29.972,47.712,197.579,7.676,90.416,72.887,68.391,2.544,5.649,8.912,2.438,summer_offpeak,0
7.66,11.267,60.886,160.98,4.578,56.265,46.306,43.472,2.611,3.744,1.547,0.447,winter_offpeak,0
8.021,10.019,69.607,516.893,7.484,81.368,71.417,64.744,2.608,12.844,-0.32,-2.669,winter_peak,0
31.379,34.98,51.78,572.486,12.386,124.365,120.394,112.208,2.527,12.638,11.393,3.086,summer_peak,0
23.998,28.342,45.631,240.814,8.259,82.296,90.705,74.244,2.537,6.721,8.288,-2.419,summer_offpeak,0
31.056,34.682,50.47,626.234,12.918,137.373,120.578,102.558,2.542,13.271,12.283,6.5,summer_peak,0
6.967,8.827,62.129,66.101,2.458,60.679,49.202,39.482,2.657,0.323,0.68,-3.09,winter_offpeak,0
7.08,11.924,68.906,440.034,7.034,77.649,70.182,60.666,2.62,10.774,2.672,-2.101,winter_peak,0
31.845,35.479,45.858,194.575,8.69,105.048,90.059,82.841,2.552,6.927,11.543,6.346,summer_offpeak,0
9.257,11.939,58.44,559.697,8.279,80.971,80.632,74.421,2.652,14.898,0.937,1.522,winter_peak,0
4.334,4.624,76.975,125.979,2.833,36.61,46.63,32.632,2.668,4.352,-1.759,-1.74,winter_offpeak,0
8.604,12.821,56.864,579.379,8.649,91.042,71.563,83.409,2.612,11.313,1.84,-6.189,winter_peak,0
30.663,34.363,49.041,595.408,12.547,123.321,121.517,92.162,2.529,14.296,12.049,4.456,summer_peak,0
6.183,9.662,66.592,0.0,2.488,48.576,38.587,38.686,2.652,4.23,0.628,-5.031,winter_offpeak,0
2.892,5.012,61.513,125.095,3.341,38.194,36.626,30.414,2.663,6.528,-0.55,-0.299,winter_offpeak,0
6.093,9.443,70.885,595.459,10.818,106.076,82.966,53.066,2.522,15.571,-0.311,-0.906,winter_peak,1
9.899,10.965,62.406,424.437,7.036,74.488,71.643,55.822,2.648,10.964,1.432,-1.932,winter_peak,0
33.984,35.187,49.716,657.113,13.199,133.927,116.217,112.58,2.523,13.816,12.233,3.754,summer_peak,0
27.531,30.838,61.492,95.038,6.512,82.059,75.751,73.819,2.551,4.813,9.085,5.359,summer_offpeak,0
31.954,35.679,51.084,561.254,13.619,120.915,116.652,116.056,2.529,12.418,12.7,8.79,summer_peak,0
6.075,7.254,68.084,195.388,3.819,58.957,57.219,35.561,2.656,6.363,-0.967,-7.841,winter_offpeak,0
12.189,15.938,65.426,588.782,8.954,98.439,85.967,79.845,2.568,13.74,3.278,1.593,winter_peak,0
25.059,27.857,57.366,57.609,5.922,75.214,74.886,58.133,2.575,1.488,7.898,5.747,summer_offpeak,0
6.78,8.236,60.556,543.826,8.128,78.643,72.815,69.304,2.655,12.274,-0.356,-6.361,winter_peak,0
6.65,9.075,63.449,9.201,2.464,45.898,43.804,34.291,2.665,3.272,0.255,1.318,winter_offpeak,0
29.748,32.523,50.45,172.803,7.817,100.41,87.71,72.521,2.528,6.765,10.727,-1.384,summer_offpeak,0
4.481,6.615,67.712,190.169,3.657,53.588,47.017,34.283,2.647,5.787,-1.01,-4.885,winter_offpeak,0
7.948,9.755,72.378,571.211,7.666,91.138,70.489,71.185,2.627,16.304,0.333,-0.271,winter_peak,0
7.465,9.934,64.24,552.315,8.107,88.086,80.075,73.095,2.628,13.291,0.82,3.064,winter_peak,0
6.497,10.923,76.868,611.169,8.558,90.628,78.113,70.347,2.623,14.366,0.829,-2.18,winter_peak,0
11.925,14.099,60.237,487.833,8.154,87.222,77.396,70.458,2.594,12.254,1.769,-0.047,winter_peak,0
6.052,8.395,65.351,179.982,3.905,60.773,50.862,48.202,2.625,1.748,0.881,-2.192,winter_offpeak,0
27.472,30.441,59.061,97.897,6.098,87.02,80.323,65.674,2.57,3.535,9.338,3.327,summer_offpeak,0
7.798,11.292,62.515,443.956,6.596,77.01,69.202,58.911,2.598,14.296,1.201,-0.146,winter_peak,0
9.507,11.853,59.346,473.874,6.699,80.796,78.09,64.814,2.608,10.37,0.787,1.924,winter_peak,0
4.081,4.372,70.006,68.756,1.38,38.534,47.429,31.726,2.637,1.981,-2.009,-6.547,winter_offpeak,0
26.836,29.355,55.264,0.0,5.285,76.681,67.399,61.313,2.564,2.905,8.655,6.042,summer_offpeak,0
34.117,34.748,47.035,701.628,13.589,137.047,119.81,105.624,2.524,16.813,11.992,7.032,summer_peak,0
10.544,13.0,63.776,550.966,8.589,81.037,76.751,81.419,2.639,12.195,1.535,1.419,winter_peak,0
31.445,36.733,49.268,603.55,13.088,122.212,117.143,116.017,2.524,15.032,13.275,7.324,summer_peak,0
4.706,8.293,64.052,61.96,2.399,39.98,36.25,37.953,2.657,3.281,-1.104,-5.022,winter_offpeak,0
28.481,30.151,53.186,47.768,5.949,80.721,71.474,72.92,2.556,1.472,10.162,3.933,summer_offpeak,0
5.507,7.736,58.267,247.995,4.617,74.642,56.718,41.598,2.637,5.427,0.579,-4.517,winter_offpeak,0
35.927,39.638,46.829,506.298,12.782,129.656,118.013,109.245,2.53,8.845,14.136,2.82,summer_peak,0
33.229,38.677,53.255,558.214,12.65,120.856,115.941,115.201,2.519,14.117,13.937,10.551,summer_peak,0
26.075,29.824,56.493,191.593,7.516,86.113,80.463,85.305,2.575,5.016,9.832,1.807,summer_offpeak,0
7.588,11.774,61.124,555.982,8.501,89.724,72.212,67.498,2.602,12.036,1.291,-3.474,winter_peak,0
33.259,36.427,45.143,549.797,12.505,137.178,110.858,103.424,2.515,12.858,11.42,8.943,summer_peak,0
33.553,39.208,50.043,588.52,13.355,132.508,120.707,122.139,2.498,12.184,13.767,1.241,summer_peak,0
28.978,32.278,47.248,103.221,7.029,93.616,70.907,75.84,2.569,4.863,9.783,3.353,summer_offpeak,0
26.901,26.974,51.901,192.567,7.285,83.805,73.933,75.255,2.577,4.041,8.691,5.721,summer_offpeak,0
5.084,8.933,73.401,0.0,1.796,42.672,32.349,34.172,2.63,1.468,-0.702,-6.388,winter_offpeak,0
3.467,4.655,67.33,125.187,2.461,39.545,36.096,36.3,2.648,4.607,-0.857,-4.946,winter_offpeak,0
5.177,11.045,58.779,55.297,3.354,50.665,43.114,32.382,2.651,3.054,0.322,-5.304,winter_offpeak,0
3.002,6.623,76.916,77.014,2.261,39.927,43.292,37.082,2.651,3.175,0.251,-5.327,winter_offpeak,0
31.657,36.369,47.36,81.961,7.945,97.312,84.694,70.95,2.537,2.796,11.06,10.256,summer_offpeak,0
8.691,13.263,67.748,509.076,7.314,82.314,70.956,69.853,2.599,13.166,2.532,-0.836,winter_peak,0
30.089,35.331,51.47,433.721,11.898,120.562,102.836,98.741,2.536,11.904,13.042,3.606,summer_peak,0
24.133,25.277,54.975,119.278,7.082,136.074,76.028,32.7,2.45,4.628,6.922,0.312,summer_offpeak,1
9.815,13.006,61.493,548.365,8.24,89.797,83.557,77.376,2.621,12.508,1.402,-3.978,winter_peak,0
8.132,12.03,66.304,526.216,7.913,89.771,77.746,57.334,2.646,11.29,0.741,-3.258,winter_peak,0
30.166,33.371,51.787,136.304,7.759,94.344,89.499,80.418,2.538,2.853,10.723,4.792,summer_offpeak,0
1.922,5.631,73.814,68.74,1.685,44.9,32.517,35.324,2.658,2.988,-2.324,-3.874,winter_offpeak,0
4.983,9.585,73.018,115.945,3.088,50.242,44.47,40.846,2.633,4.92,1.158,-2.364,winter_offpeak,0
26.565,31.914,43.248,146.46,7.749,88.945,83.651,81.226,2.522,5.365,10.068,5.781,summer_offpeak,0
5.282,8.23,71.969,103.297,3.058,51.172,47.226,42.484,2.654,4.948,1.126,-2.566,winter_offpeak,0
29.898,32.857,46.96,139.248,8.036,96.847,88.968,80.568,2.54,4.358,10.668,6.981,summer_offpeak,0
5.624,9.481,60.504,341.862,6.124,60.207,53.941,52.707,2.617,10.53,0.329,-4.217,winter_peak,0
7.1,8.945,65.529,71.394,2.442,55.295,40.805,43.166,2.618,1.43,-0.125,-1.257,winter_offpeak,0
7.225,12.083,66.716,419.454,5.804,70.784,69.85,64.506,2.605,11.207,1.913,-3.755,winter_peak,0
27.669,30.464,47.104,145.319,7.006,89.591,84.874,72.931,2.551,4.694,10.373,6.164,summer_offpeak,0
5.289,7.713,61.463,97.137,1.928,53.888,42.743,34.653,2.645,3.646,0.101,2.449,winter_offpeak,0
3.998,5.099,65.97,128.921,2.648,43.127,35.461,34.028,2.63,0.863,-2.066,-8.769,winter_offpeak,0
7.139,11.904,65.747,607.037,8.17,87.191,82.588,69.598,2.612,15.419,1.106,-4.428,winter_peak,0
5.247,8.739,59.507,188.041,3.729,52.047,50.252,45.5,2.639,6.765,0.538,-1.254,winter_offpeak,0
8.683,12.87,68.877,504.802,8.319,82.437,75.344,71.573,2.62,10.52,2.269,-1.476,winter_peak,0
5.581,6.815,65.413,109.308,2.845,45.726,43.438,44.554,2.64,5.048,-1.405,-2.547,winter_offpeak,0
35.227,38.85,52.251,598.004,13.365,130.404,125.235,118.763,2.521,13.305,14.032,5.419,summer_peak,0
28.168,33.075,52.615,84.322,7.371,89.873,86.947,72.427,2.537,3.857,11.851,4.208,summer_offpeak,0
7.671,12.676,75.336,164.056,4.103,62.02,55.05,51.253,2.609,6.799,1.338,-2.529,winter_offpeak,0
5.976,8.756,66.365,566.192,7.039,82.214,79.322,73.336,2.64,13.115,0.844,-1.394,winter_peak,0
30.805,35.536,56.333,57.892,8.157,128.603,83.285,56.206,2.395,3.654,12.261,4.017,summer_offpeak,1
6.407,10.509,69.014,67.076,3.027,47.946,42.265,38.323,2.613,2.053,1.552,-2.895,winter_offpeak,0
5.315,6.83,66.085,576.414,6.757,77.412,72.603,62.995,2.668,13.762,-0.856,-4.311,winter_peak,0
33.314,38.704,54.222,614.33,13.471,140.055,118.079,108.11,2.518,15.035,13.183,2.818,summer_peak,0
7.156,12.903,65.281,562.304,8.401,84.743,80.368,74.008,2.628,11.466,2.565,-3.136,winter_peak,0
33.639,36.639,50.936,558.415,12.591,129.744,119.979,108.432,2.534,14.855,12.466,6.061,summer_peak,0
28.268,31.154,49.748,65.214,6.642,88.818,285.512,74.381,2.554,1.42,10.052,4.619,summer_offpeak,1
31.258,35.867,41.555,694.029,13.675,130.945,125.671,115.867,2.531,13.832,12.211,7.043,summer_peak,0
29.379,30.713,51.236,139.977,7.458,90.155,77.747,75.809,2.527,5.011,9.318,5.908,summer_offpeak,0
36.025,36.894,48.2,615.885,13.458,131.279,118.835,110.435,2.517,13.106,11.496,4.203,summer_peak,0
10.548,11.061,56.348,46.3,3.159,51.517,52.671,29.21,2.64,3.192,1.65,-3.32,winter_offpeak,0
6.782,12.727,66.973,549.398,8.363,81.279,76.826,76.517,2.59,13.607,1.47,5.505,winter_peak,0
9.893,11.541,65.786,65.493,3.319,51.778,50.629,50.825,2.652,4.418,1.65,-6.013,winter_offpeak,0
30.796,34.053,65.524,575.527,12.661,128.753,113.964,111.23,2.534,13.483,10.499,10.284,summer_peak,0
29.108,32.851,58.55,131.44,8.175,87.693,78.952,73.5,2.556,2.949,10.453,5.085,summer_offpeak,0
7.092,11.339,61.826,531.59,7.879,81.038,80.755,62.515,2.636,13.702,1.018,-4.611,winter_peak,0
6.141,7.53,67.236,29.522,1.671,31.472,44.716,38.604,2.651,2.119,0.449,0.794,winter_offpeak,0
5.639,8.574,64.623,97.057,2.816,47.01,33.267,41.742,2.67,3.877,0.045,-3.04,winter_offpeak,0
11.216,16.22,64.038,541.762,9.229,98.72,79.868,76.465,2.589,13.853,2.357,-4.098,winter_peak,0
25.817,28.497,63.57,183.668,6.937,94.588,79.703,76.978,2.564,6.479,8.566,0.997,summer_offpeak,0
27.432,28.015,58.011,121.465,6.996,87.557,76.972,75.62,2.575,4.233,9.654,4.232,summer_offpeak,0
12.728,16.141,60.224,421.213,7.661,79.845,72.568,74.51,2.582,9.221,4.363,-0.958,winter_peak,0
31.491,33.929,57.507,556.908,12.021,125.029,113.245,107.21,2.547,13.584,12.066,1.927,summer_peak,0
26.107,29.963,59.226,142.731,7.706,80.27,83.945,74.911,2.543,4.645,8.603,1.789,summer_offpeak,0
32.008,37.227,55.531,644.001,13.259,142.797,117.904,115.233,2.518,13.811,12.026,8.515,summer_peak,0
28.841,30.229,56.561,138.452,7.323,81.956,79.562,76.988,2.551,4.319,9.365,4.127,summer_offpeak,0
30.414,35.301,57.196,528.199,11.771,116.193,114.653,109.24,2.544,12.99,11.426,5.293,summer_peak,0
6.116,7.857,62.632,116.925,3.42,46.224,45.219,33.974,2.642,1.918,-0.088,-7.125,winter_offpeak,0
10.066,12.856,59.097,591.78,10.451,138.61,83.903,46.858,2.463,12.592,2.068,-5.295,winter_peak,1
37.303,41.856,46.977,575.712,13.897,137.183,126.745,110.868,2.522,14.391,15.172,5.333,summer_peak,0
31.962,33.813,50.965,599.356,12.557,124.669,106.257,101.896,2.531,13.321,10.999,3.694,summer_peak,0
30.2,29.956,57.072,49.118,6.686,86.16,73.493,62.663,2.552,3.626,9.047,-1.439,summer_offpeak,0
6.672,8.805,69.433,396.883,5.272,72.408,65.968,56.918,2.631,12.473,0.376,2.524,winter_peak,0
11.827,14.845,56.511,588.736,9.447,103.335,80.177,77.997,2.602,14.929,1.827,0.848,winter_peak,0
34.27,39.707,55.296,598.713,13.588,128.768,120.266,115.178,2.513,17.246,14.46,1.193,summer_peak,0
8.308,10.081,58.738,208.001,4.506,50.988,49.918,37.808,2.644,5.886,0.379,-0.943,winter_offpeak,0
8.34,10.998,65.898,499.845,6.713,81.373,69.784,71.477,2.647,12.163,0.664,2.474,winter_peak,0
26.262,29.52,52.859,144.275,7.297,90.883,77.711,72.66,2.553,6.858,8.81,7.287,summer_offpeak,0
12.967,16.858,60.104,511.172,8.212,82.413,79.275,78.51,2.594,13.074,4.212,-2.238,winter_peak,0
5.757,7.462,71.597,96.866,2.977,53.826,39.391,47.11,2.654,1.975,-1.779,1.844,winter_offpeak,0
33.888,38.336,48.329,670.268,14.136,133.142,126.553,112.687,2.507,16.119,13.097,4.424,summer_peak,0
5.817,9.043,59.673,512.34,6.944,80.432,74.096,62.653,2.63,11.839,-0.337,-3.2,winter_peak,0
35.034,38.235,54.496,620.99,13.827,135.191,126.551,104.732,2.513,17.228,13.026,6.448,summer_peak,0
29.568,32.178,46.262,0.0,6.316,75.097,75.912,69.14,2.547,3.57,11.311,0.875,summer_offpeak,0
3.543,6.071,68.042,452.571,5.827,67.986,71.355,58.065,2.659,11.023,-0.672,-6.24,winter_peak,0
8.78,10.191,70.39,75.387,2.555,45.647,38.504,36.051,2.628,2.92,0.049,-3.995,winter_offpeak,0
6.105,7.892,74.589,164.227,4.092,46.564,52.75,38.542,2.629,5.995,0.143,2.543,winter_offpeak,0
10.625,13.365,68.54,501.506,7.774,94.493,74.146,75.884,2.586,12.143,2.203,1.711,winter_peak,0
33.989,38.299,48.556,644.798,13.97,143.409,118.251,111.129,2.512,14.522,12.333,8.688,summer_peak,0
5.366,6.895,73.72,96.871,1.873,41.587,48.665,36.307,2.617,1.999,-1.37,-4.369,winter_offpeak,0
1.47,6.934,73.564,131.65,2.871,48.797,34.204,39.797,2.653,5.715,-2.155,-10.052,winter_offpeak,0
7.93,11.183,56.022,462.51,7.449,81.781,75.472,68.104,2.623,11.703,2.002,-5.868,winter_peak,0
29.015,33.337,48.655,96.803,7.821,79.292,82.494,78.582,2.557,2.892,10.192,7.975,summer_offpeak,0
27.796,30.134,50.323,213.958,7.428,91.944,84.967,79.38,2.557,6.999,8.063,3.15,summer_offpeak,0
28.277,31.659,53.047,152.786,8.051,97.425,83.801,76.381,2.529,3.733,9.589,6.507,summer_offpeak,0
32.56,38.161,50.095,591.447,13.137,129.6,116.893,108.421,2.494,12.045,12.086,7.151,summer_peak,0
4.726,4.715,75.154,91.396,2.361,42.977,44.307,28.662,2.676,2.084,-1.348,-8.021,winter_offpeak,0
9.109,13.457,67.438,569.177,10.801,117.551,79.406,46.164,2.474,14.151,3.082,0.101,winter_peak,1
31.616,35.659,47.046,513.161,11.394,119.293,116.971,104.082,2.506,12.383,11.725,9.403,summer_peak,0
10.077,14.672,62.249,518.036,8.474,91.606,74.471,78.462,2.603,12.078,1.195,3.003,winter_peak,0
6.391,8.012,67.046,491.747,6.767,82.276,74.394,71.054,2.663,13.547,-0.509,-1.572,winter_peak,0
30.307,33.941,55.398,16.099,6.824,78.588,74.522,66.629,2.545,3.556,11.456,0.298,summer_offpeak,0
5.456,8.232,66.141,0.0,2.077,41.905,42.011,32.389,2.663,1.157,-1.515,-4.839,winter_offpeak,0
3.997,6.108,66.394,49.455,2.792,54.398,28.913,40.421,2.638,2.056,-1.386,-8.904,winter_offpeak,0
7.374,8.087,68.602,462.574,6.575,78.541,69.449,62.658,2.651,13.058,-0.671,-3.367,winter_peak,0
5.41,7.678,62.849,91.988,3.385,43.223,43.663,41.804,2.655,3.438,-0.68,-8.283,winter_offpeak,0
30.715,34.636,48.839,136.018,8.259,100.413,77.5,74.101,2.536,3.04,11.354,-2.314,summer_offpeak,0
8.545,11.292,60.692,521.231,8.16,81.938,72.795,69.882,2.637,11.879,0.815,-1.109,winter_peak,0
33.317,35.325,39.795,661.737,14.077,125.737,130.167,117.053,2.515,17.086,11.551,8.245,summer_peak,0
35.496,39.315,53.141,608.082,13.716,130.58,125.242,118.672,2.521,12.955,13.706,6.355,summer_peak,0
31.81,34.591,49.001,569.731,12.593,129.296,109.131,103.339,2.523,14.036,11.931,6.964,summer_peak,0
4.237,8.349,66.266,62.249,2.593,46.143,43.969,37.519,2.651,2.209,-0.645,-2.364,winter_offpeak,0
31.554,33.552,51.767,554.682,12.043,114.562,106.738,96.334,2.534,9.944,10.815,1.285,summer_peak,0
7.234,7.749,67.133,548.354,7.793,78.724,79.812,60.894,2.641,12.192,-1.217,2.463,winter_peak,0
29.004,29.039,52.017,105.809,5.773,82.29,71.201,64.667,2.549,4.645,7.848,2.853,summer_offpeak,0
0.928,4.978,57.254,196.754,3.162,44.592,40.151,34.88,2.666,5.37,-1.383,1.953,winter_offpeak,0
28.822,28.622,48.682,160.767,7.361,83.837,87.113,79.718,2.553,4.756,9.773,5.208,summer_offpeak,0
35.202,38.513,45.828,636.021,14.312,139.742,115.342,115.571,2.526,14.607,13.364,4.832,summer_peak,0
30.939,35.459,45.342,65.431,7.397,83.62,82.135,81.899,2.531,1.858,12.23,3.816,summer_offpeak,0
11.098,15.498,60.171,570.157,9.101,93.736,90.069,90.049,2.592,12.352,3.163,1.371,winter_peak,0
4.529,5.025,60.948,454.574,6.477,67.941,66.496,59.252,2.65,11.242,-2.47,-0.818,winter_peak,0
30.646,33.476,60.021,632.283,12.698,127.204,120.35,106.662,2.53,13.514,10.215,4.522,summer_peak,0
9.275,11.347,64.729,532.742,7.208,92.821,86.963,72.584,2.646,12.553,0.149,0.738,winter_peak,0
31.913,36.061,55.826,99.137,7.573,96.528,88.364,87.344,2.529,5.735,11.905,7.306,summer_offpeak,0
26.234,29.32,44.083,46.577,6.36,78.384,80.563,66.473,2.582,2.157,9.431,2.017,summer_offpeak,0
2.241,5.66,63.284,0.0,1.766,33.83,39.895,24.886,2.661,1.898,-0.369,-5.17,winter_offpeak,0
6.469,6.672,70.746,153.255,3.121,44.221,60.037,41.887,2.692,4.185,-1.354,-7.583,winter_offpeak,0
26.928,30.909,53.513,40.028,5.856,84.059,64.017,64.677,2.572,1.988,9.288,0.085,summer_offpeak,0
5.414,8.781,75.552,0.0,2.207,44.018,32.786,23.589,2.668,3.361,0.858,-3.743,winter_offpeak,0
24.767,27.944,57.72,85.827,6.252,76.114,70.665,76.836,2.58,3.922,8.063,3.331,summer_offpeak,0
33.91,38.139,53.727,710.743,13.952,129.593,137.891,114.261,2.532,18.071,12.519,7.637,summer_peak,0
33.686,37.062,51.029,638.523,15.329,175.981,117.211,80.082,2.396,16.08,12.033,7.662,summer_peak,1
7.149,11.182,60.915,488.432,9.021,120.629,72.168,50.82,2.438,11.021,1.245,-2.856,winter_peak,1
5.143,7.485,63.856,16.006,1.239,50.527,35.613,37.573,2.634,1.027,-0.741,-5.852,winter_offpeak,0
29.017,31.997,43.329,182.714,7.781,104.475,93.456,72.939,2.533,5.038,11.302,3.526,summer_offpeak,0
33.523,34.328,53.319,562.144,12.087,110.474,113.658,104.617,2.524,12.277,12.288,5.618,summer_peak,0
1.935,4.508,74.141,98.642,2.021,45.249,45.105,28.327,2.638,3.638,-1.001,-7.517,winter_offpeak,0
2.39,2.275,72.795,610.682,7.163,66.241,64.672,66.264,2.656,15.198,-3.222,-1.07,winter_peak,0
5.066,9.574,70.578,206.433,4.009,56.689,46.198,49.449,2.684,6.142,0.211,-4.485,winter_offpeak,0
5.164,7.807,67.721,198.392,3.373,61.359,51.101,39.129,2.647,5.551,-0.723,0.089,winter_offpeak,0
33.378,36.477,49.626,666.046,13.4,141.75,118.156,122.632,2.507,14.797,11.934,9.487,summer_peak,0
2.918,4.382,71.204,169.373,2.636,49.954,42.573,37.379,2.675,4.443,-1.14,-0.63,winter_offpeak,0
33.49,36.415,45.234,576.086,13.105,130.184,119.714,108.957,2.524,11.559,11.988,7.03,summer_peak,0
13.083,16.384,59.502,494.954,9.055,87.119,78.351,79.644,2.612,12.783,3.863,-0.261,winter_peak,0
5.621,9.605,67.617,98.752,5.49,73.848,43.127,15.668,2.537,2.358,-0.194,-2.828,winter_offpeak,1
1.425,5.488,67.952,244.177,4.072,54.144,54.459,37.463,2.63,5.72,-1.674,-6.363,winter_offpeak,0
9.049,14.293,68.388,415.122,7.167,83.218,67.776,68.376,2.611,9.559,2.036,-4.346,winter_peak,0
4.852,9.886,66.784,26.974,2.813,50.052,38.664,40.579,2.632,3.349,0.839,-2.252,winter_offpeak,0
6.5,9.43,63.926,0.0,2.275,34.608,39.075,36.429,2.647,0.551,0.066,-1.713,winter_offpeak,0
4.107,7.197,72.061,0.408,1.41,40.511,34.127,35.253,2.602,4.371,-0.766,-3.522,winter_offpeak,0
27.503,32.865,58.927,202.888,8.316,91.006,93.819,80.22,2.551,8.933,10.99,0.406,summer_offpeak,0
5.999,9.195,72.266,194.947,4.061,58.757,45.091,38.238,2.657,6.535,0.477,-3.587,winter_offpeak,0
7.561,11.928,71.048,24.043,2.684,46.497,46.06,33.083,2.636,0.503,0.512,-5.095,winter_offpeak,0
24.05,28.232,63.112,63.442,6.324,82.696,76.929,73.38,2.562,3.782,8.993,2.47,summer_offpeak,0
