loan_id,age,annual_income,employment_years,credit_score,loan_amount,loan_term_months,num_existing_loans,debt_to_income,interest_rate,home_ownership,loan_purpose,region,prior_default,collection_calls,default
LN03290,32,45900.0,5.0,643,47700.0,36,1,51.9,13.99,Mortgage,Personal,South,No,4,1
LN03291,48,77700.0,5.8,697,26200.0,36,0,17.5,12.99,Mortgage,Car,Central,No,0,0
LN03292,29,116300.0,8.3,605,25600.0,36,2,15.6,16.9,Own,Personal,East,No,0,0
LN03293,40,83700.0,2.3,679,57800.0,36,4,40.4,15.78,Own,Education,West,No,5,1
LN03294,33,43200.0,3.8,748,14100.0,60,1,34.5,12.58,Rent,Education,West,No,0,0
LN03295,36,,,609,12900.0,24,1,27.7,14.57,Rent,Car,South,No,1,0
LN03296,56,62400.0,8.2,649,43100.0,60,1,32.2,15.93,Mortgage,Car,South,No,0,0
LN03297,25,45600.0,3.6,794,36300.0,24,1,49.8,14.11,Rent,Home,North,No,0,0
LN03298,28,53300.0,10.0,639,12000.0,24,0,37.4,15.42,Rent,Education,East,No,0,0
LN03299,29,66900.0,3.9,609,43100.0,60,1,28.4,14.82,Rent,Car,North,No,0,0
LN03300,54,67500.0,0.8,721,23100.0,36,1,29.6,12.21,Mortgage,Business,North,No,1,0
LN03301,46,53600.0,9.6,710,39400.0,24,0,41.8,13.54,Own,Education,Central,No,0,0
LN03302,21,28600.0,4.4,648,17000.0,48,1,41.0,13.53,Rent,Personal,West,No,1,0
LN03303,29,101600.0,,669,45400.0,36,2,16.7,13.47,Own,Car,West,Yes,1,0
LN03304,36,38800.0,1.7,635,61300.0,36,1,54.4,15.31,Rent,Car,Central,No,0,0
LN03305,35,76200.0,8.7,658,42300.0,36,0,28.5,16.04,Own,Car,North,No,0,0
LN03306,31,45000.0,4.4,722,12400.0,24,0,36.7,10.4,Mortgage,Personal,South,No,1,0
LN03307,50,,5.6,735,42300.0,36,1,48.2,12.72,Rent,Home,East,No,0,0
LN03308,28,31200.0,8.0,770,53400.0,24,0,36.1,9.48,Rent,Home,Central,No,0,0
LN03309,44,133900.0,4.2,545,80800.0,36,1,19.9,17.58,Rent,Business,North,No,5,1
LN03310,39,67300.0,7.0,665,23100.0,24,1,59.1,15.02,Own,Personal,North,No,0,0
LN03311,38,69200.0,2.9,624,35900.0,60,2,41.0,15.08,Rent,Home,East,No,7,1
LN03312,21,69400.0,1.6,718,21500.0,36,3,14.3,11.16,Mortgage,Car,West,Yes,0,0
LN03313,28,57000.0,7.7,628,29400.0,36,3,35.1,14.26,Own,Home,Central,No,0,0
LN03314,55,41700.0,6.6,768,25100.0,36,0,29.8,10.97,Rent,Education,North,Yes,0,0
LN03315,45,58200.0,5.4,638,35700.0,60,1,19.8,13.84,Own,Business,West,No,0,0
LN03316,21,23700.0,9.6,741,31600.0,60,2,43.7,10.33,Own,Personal,North,No,0,0
LN03317,42,47100.0,3.1,819,31400.0,60,2,44.3,10.6,Mortgage,Education,South,No,0,0
LN03318,21,46900.0,10.0,644,17700.0,60,0,34.8,15.36,Mortgage,Education,East,No,0,0
LN03319,49,62600.0,,758,43000.0,60,4,31.1,11.67,Mortgage,Personal,South,No,5,1
LN03320,31,104800.0,4.5,792,16000.0,12,0,50.9,13.3,Rent,Personal,West,No,0,0
LN03321,59,80800.0,17.3,771,20000.0,60,0,22.0,12.81,Mortgage,Education,West,No,0,0
LN03322,55,41200.0,5.9,779,14500.0,36,0,32.1,11.68,Rent,Education,South,No,1,0
LN03323,49,,5.6,796,24100.0,12,0,25.4,10.76,Rent,Personal,West,No,0,0
LN03324,26,37000.0,4.9,707,84200.0,36,2,73.9,13.1,Rent,Education,North,Yes,0,0
LN03325,40,,5.2,793,22800.0,24,1,37.4,11.49,Own,Personal,Central,No,1,0
LN03326,28,32300.0,12.8,786,24300.0,24,3,38.0,11.56,Mortgage,Personal,West,No,0,0
LN03327,33,41700.0,6.0,651,21500.0,12,0,30.0,14.81,Own,Home,East,No,8,1
LN03328,30,54400.0,13.3,712,22500.0,36,0,15.6,13.58,Own,Personal,East,Yes,0,0
LN03329,37,47600.0,10.5,820,15600.0,12,1,33.2,11.44,Mortgage,Home,West,No,7,1
LN03330,47,45200.0,11.2,607,14700.0,24,0,25.4,15.41,Rent,Business,Central,No,0,0
LN03331,48,72800.0,3.2,687,33700.0,48,0,39.6,14.3,Rent,Personal,Central,No,2,0
LN03332,21,86600.0,3.2,711,17300.0,36,0,26.5,13.63,Rent,Home,North,No,0,0
LN03333,27,35900.0,7.7,746,29600.0,24,0,64.4,10.84,Mortgage,Home,East,No,1,0
LN03334,25,41600.0,2.9,616,52300.0,48,0,33.6,14.29,Rent,Personal,North,No,2,0
LN03335,52,42200.0,6.1,589,16100.0,36,0,22.1,15.77,Rent,Education,West,Yes,5,1
LN03336,27,69700.0,4.5,685,16600.0,48,0,12.1,16.85,Rent,Personal,South,Yes,0,0
LN03337,47,149400.0,6.4,695,21400.0,36,0,32.4,12.27,Mortgage,Car,West,No,8,1
LN03338,41,64000.0,8.8,743,47500.0,60,0,36.9,11.41,Own,Home,North,No,1,0
LN03339,50,55400.0,8.4,678,106500.0,24,2,55.6,15.86,Mortgage,Personal,Central,No,0,0
LN03340,36,101800.0,1.7,694,32900.0,12,1,39.0,12.18,Own,Home,North,No,0,0
LN03341,34,122100.0,3.7,653,61600.0,48,1,37.2,14.92,Mortgage,Car,East,No,1,0
LN03342,50,67900.0,7.9,795,24600.0,24,1,31.1,10.7,Rent,Education,North,No,0,0
LN03343,53,57800.0,6.3,650,42500.0,48,0,32.2,13.54,Rent,Education,East,No,1,1
LN03344,38,131000.0,3.0,664,63500.0,60,1,37.5,15.0,Own,Car,West,No,0,0
LN03345,35,80300.0,2.7,637,38600.0,36,1,25.3,14.15,Mortgage,Home,North,No,7,1
LN03346,34,42600.0,1.6,582,19500.0,36,2,18.7,16.87,Rent,Education,North,No,0,0
LN03347,37,104200.0,,657,25300.0,36,1,34.0,15.28,Rent,Personal,North,No,0,0
LN03348,51,55500.0,1.7,616,30300.0,36,4,35.9,15.45,Rent,Car,North,No,5,1
LN03349,30,90300.0,,669,36200.0,24,1,24.5,13.88,Rent,Personal,West,No,0,0
LN03350,55,48400.0,5.5,691,45800.0,60,3,47.4,13.81,Mortgage,Home,Central,No,0,0
LN03351,24,17100.0,17.8,653,10100.0,36,0,42.6,14.9,Rent,Personal,East,No,2,1
LN03352,42,45200.0,13.3,648,28200.0,60,1,18.8,16.88,Rent,Car,North,Yes,0,0
LN03353,30,71100.0,,664,47100.0,12,1,47.3,14.33,Own,Personal,South,No,0,0
LN03354,44,34400.0,3.7,698,48400.0,24,1,32.0,15.13,Mortgage,Personal,North,No,0,0
LN03355,69,42600.0,3.2,711,27400.0,24,1,43.0,13.99,Mortgage,Home,North,No,0,0
LN03356,31,53800.0,2.4,651,50600.0,48,0,45.2,15.31,Mortgage,Car,South,Yes,0,0
LN03357,54,102100.0,14.2,675,13500.0,24,1,24.0,14.29,Mortgage,Home,North,No,9,1
LN03358,24,47400.0,10.2,664,22200.0,60,1,26.3,14.38,Own,Home,North,No,0,0
LN03359,46,80700.0,2.1,810,31000.0,48,1,22.9,10.29,Rent,Business,East,No,0,0
LN03360,69,61300.0,5.8,633,32600.0,48,0,41.0,16.32,Mortgage,Education,North,No,5,1
LN03361,44,82300.0,8.1,632,25200.0,36,0,19.6,18.49,Rent,Business,North,Yes,0,0
LN03362,21,49500.0,5.0,670,47900.0,24,1,37.6,14.18,Own,Personal,East,No,0,0
LN03363,34,84400.0,2.0,540,14400.0,36,0,19.6,19.21,Rent,Business,Central,No,10,1
LN03364,42,52100.0,7.1,723,18700.0,12,0,44.1,13.01,Rent,Car,West,No,0,0
LN03365,27,108600.0,2.9,707,59400.0,36,1,24.8,12.97,Mortgage,Personal,North,No,0,0
LN03366,60,61900.0,6.9,677,22200.0,24,1,23.9,13.13,Rent,Personal,Central,No,0,0
LN03367,49,106200.0,1.5,691,34300.0,36,0,38.5,15.27,Mortgage,Car,South,No,1,0
LN03368,31,68400.0,6.6,762,24600.0,36,1,24.4,13.82,Own,Personal,West,No,0,0
LN03369,49,26800.0,2.5,710,36200.0,48,2,61.5,12.64,Own,Car,Central,Yes,1,0
LN03370,44,17100.0,4.7,620,26000.0,48,1,45.7,14.16,Rent,Car,North,No,4,1
LN03371,21,163200.0,12.4,675,16600.0,48,1,25.2,13.29,Rent,Car,East,No,5,1
LN03372,61,58600.0,6.7,716,26200.0,48,1,47.4,11.6,Mortgage,Car,West,No,0,0
LN03373,54,16600.0,,850,27000.0,12,2,57.3,9.51,,Personal,Central,No,0,0
LN03374,21,,6.9,631,30300.0,24,0,35.5,13.0,Mortgage,Personal,North,No,0,0
LN03375,56,77800.0,5.2,555,23800.0,36,1,41.1,18.9,Mortgage,Business,Central,No,0,0
LN03376,40,48700.0,2.3,701,25700.0,24,3,29.6,12.55,Own,Education,North,No,0,0
LN03377,49,48300.0,17.1,714,18000.0,24,1,23.4,14.27,,Home,South,No,0,0
LN03378,39,82400.0,6.3,753,9300.0,48,2,32.2,10.6,Own,Home,South,No,0,0
LN03379,25,21400.0,2.6,719,36100.0,36,0,47.3,11.34,Mortgage,Personal,Central,No,0,0
LN03380,41,48200.0,10.4,640,38100.0,36,1,50.9,15.37,Rent,Business,Central,No,0,0
LN03381,58,78800.0,9.7,709,38200.0,12,2,40.4,14.28,Rent,Home,Central,Yes,5,1
LN03382,21,72800.0,2.8,649,10500.0,12,1,16.7,15.58,Rent,Education,Central,No,2,1
LN03383,39,72700.0,2.7,749,15400.0,12,1,21.3,11.98,Rent,Personal,North,No,0,0
LN03384,31,58300.0,4.6,720,30900.0,24,2,43.3,15.91,Mortgage,Car,South,No,0,0
LN03385,47,52000.0,6.7,639,19300.0,12,2,34.1,13.64,Rent,Personal,South,No,0,0
LN03386,23,29500.0,5.7,665,33100.0,36,3,46.7,14.08,Mortgage,Personal,North,Yes,0,0
LN03387,45,49400.0,2.8,680,29600.0,36,1,25.6,15.32,Rent,Education,South,No,1,0
LN03388,36,30600.0,2.6,740,23600.0,48,1,31.8,10.54,Mortgage,Personal,South,No,0,0
LN03389,47,52800.0,4.6,713,16600.0,36,1,25.0,14.28,Own,Education,Central,Yes,11,1
LN03390,39,92400.0,19.2,695,27200.0,24,1,19.9,13.49,Mortgage,Car,North,No,0,0
LN03391,27,86200.0,2.5,567,13900.0,24,0,33.7,16.01,Mortgage,Business,Central,No,0,0
LN03392,39,64600.0,4.2,776,22600.0,36,0,20.8,10.87,Own,Home,Central,No,0,0
LN03393,44,74500.0,10.2,653,21500.0,48,3,47.6,14.16,Rent,Home,West,No,0,0
LN03394,42,26200.0,6.1,631,17600.0,24,0,48.2,16.56,Own,Personal,Central,No,0,0
LN03395,59,80900.0,5.2,627,33200.0,24,1,39.3,16.29,Rent,Car,East,No,3,1
LN03396,36,28700.0,9.0,578,21900.0,48,1,35.8,17.36,Rent,Education,South,No,7,1
LN03397,45,33700.0,13.8,542,32200.0,24,2,18.9,17.36,Own,Car,East,Yes,7,1
LN03398,51,47100.0,3.5,563,8400.0,60,1,44.4,17.98,Mortgage,Business,South,No,0,0
LN03399,59,78000.0,3.4,749,22200.0,36,1,34.3,10.63,Rent,Home,West,No,0,0
LN03400,35,88200.0,4.8,650,12300.0,24,0,31.4,13.24,Rent,Car,Central,No,0,0
LN03401,36,40200.0,6.5,570,45600.0,36,1,31.6,17.47,Own,Personal,North,No,3,1
LN03402,38,84000.0,2.8,702,8200.0,48,0,16.1,13.92,Mortgage,Education,East,No,0,0
LN03403,29,52900.0,4.3,583,106700.0,48,1,72.5,16.58,Mortgage,Business,North,No,5,1
LN03404,26,57800.0,9.6,653,51700.0,12,5,37.7,16.26,Mortgage,Education,Central,No,9,1
LN03405,51,49900.0,5.7,628,60900.0,48,3,41.3,14.6,Rent,Car,East,No,8,1
LN03406,47,104500.0,10.6,782,33100.0,12,3,20.8,10.17,Rent,Personal,South,No,0,0
LN03407,55,,1.9,766,26000.0,60,4,40.2,11.74,Rent,Education,South,No,0,0
LN03408,58,59700.0,5.2,575,14300.0,24,1,11.6,16.3,Rent,Car,West,No,5,1
LN03409,32,42500.0,3.0,734,18200.0,24,0,38.0,11.19,Rent,Home,East,No,1,0
LN03410,38,,5.2,609,42100.0,48,2,58.9,16.66,Rent,Business,North,No,4,1
LN03411,32,95000.0,2.6,736,48400.0,24,2,16.2,10.55,Mortgage,Education,South,No,0,0
LN03412,38,66000.0,3.8,723,17400.0,36,3,28.1,13.63,Mortgage,Education,Central,No,0,0
LN03413,57,,5.2,544,14100.0,12,3,32.5,18.92,Own,Personal,North,No,3,1
LN03414,25,36300.0,3.9,671,30200.0,24,1,25.8,17.02,Rent,Education,South,No,1,0
LN03415,56,114200.0,6.6,713,22000.0,12,0,31.8,12.55,Mortgage,Car,South,No,0,0
LN03416,32,209900.0,5.1,559,21000.0,36,0,13.9,15.09,Own,Personal,Central,No,1,0
LN03417,47,89200.0,2.8,573,50500.0,48,0,30.8,17.96,Mortgage,Car,North,No,9,1
LN03418,66,77400.0,5.5,682,19600.0,24,2,18.0,11.78,Rent,Car,South,Yes,0,0
LN03419,55,78100.0,5.0,809,22200.0,24,1,15.7,6.57,Own,Personal,Central,No,1,0
LN03420,25,103200.0,7.0,679,26400.0,60,3,32.7,14.63,Rent,Car,East,No,0,0
LN03421,42,62900.0,3.0,671,14800.0,24,1,19.7,15.94,Own,Personal,North,No,0,0
LN03422,56,89000.0,,746,22900.0,24,1,25.2,12.33,Mortgage,Education,East,No,0,0
LN03423,25,84100.0,8.6,746,13900.0,36,1,26.0,11.68,Mortgage,Personal,Central,No,0,0
LN03424,25,,3.7,683,28500.0,36,2,41.1,11.67,Rent,Car,East,No,0,0
LN03425,42,45800.0,9.8,738,19900.0,24,0,33.1,13.22,Mortgage,Education,Central,No,4,1
LN03426,25,135400.0,7.9,616,25000.0,36,0,16.2,14.85,Rent,Car,North,No,0,0
LN03427,24,43300.0,7.0,720,37200.0,36,1,39.2,11.53,Mortgage,Personal,South,No,0,0
LN03428,39,64500.0,5.2,678,34300.0,12,1,34.8,13.98,Rent,Personal,Central,No,1,0
LN03429,54,63900.0,,775,45400.0,48,1,42.6,13.63,Own,Education,East,No,1,0
LN03430,44,50800.0,1.4,760,11200.0,24,1,29.8,10.71,Rent,Education,Central,Yes,0,0
LN03431,54,33300.0,2.3,655,61400.0,36,0,56.2,14.92,,Home,East,No,1,0
LN03432,45,41900.0,5.1,700,25000.0,36,1,50.6,12.79,Rent,Personal,North,No,10,1
LN03433,44,67800.0,2.9,704,17700.0,36,1,10.1,15.87,Rent,Home,South,No,0,0
LN03434,50,36900.0,8.7,696,33400.0,48,2,34.8,15.24,Rent,Car,South,No,7,1
LN03435,34,,7.2,671,46400.0,36,1,46.9,12.77,Mortgage,Business,East,No,0,0
LN03436,38,59100.0,9.4,620,44400.0,48,1,29.7,14.76,Mortgage,Business,East,No,0,0
LN03437,38,65500.0,11.1,705,22400.0,24,1,35.4,14.91,Rent,Education,North,No,0,0
LN03438,36,86100.0,15.0,660,16200.0,36,0,52.7,13.93,Rent,Car,East,Yes,0,0
LN03439,28,,17.9,626,42500.0,36,2,35.3,17.34,Rent,Business,Central,Yes,8,1
LN03440,36,40500.0,6.3,820,33300.0,36,1,30.9,9.92,Own,Car,East,No,8,1
LN03441,36,81900.0,3.0,726,45800.0,60,0,25.5,13.21,Mortgage,Business,South,No,0,0
LN03442,52,63800.0,12.6,645,28700.0,36,1,29.4,16.04,Rent,Business,North,No,0,0
LN03443,31,66100.0,3.7,567,18500.0,48,3,18.8,16.68,Mortgage,Home,East,No,0,0
LN03444,50,66200.0,3.0,675,7400.0,24,2,32.4,12.83,Rent,Education,Central,No,6,1
LN03445,33,32800.0,5.2,615,22400.0,48,0,31.8,16.1,Mortgage,Personal,East,No,0,0
LN03446,62,102300.0,4.7,643,30300.0,12,2,16.4,14.02,Rent,Home,South,No,0,0
LN03447,28,138100.0,3.9,687,20200.0,60,1,13.2,13.54,Rent,Personal,West,Yes,0,0
LN03448,21,43800.0,6.8,821,39600.0,36,0,51.5,9.94,Mortgage,Car,South,No,1,0
LN03449,48,47000.0,,735,16200.0,24,0,23.3,12.37,,Education,South,No,7,1
LN03450,46,68900.0,5.6,731,19700.0,24,0,32.9,13.27,Own,Home,North,No,0,0
LN03451,45,17900.0,,651,24300.0,12,1,54.8,15.09,Own,Education,South,No,6,1
LN03452,58,52300.0,0.8,754,17000.0,60,0,27.7,13.35,Rent,Education,North,No,0,0
LN03453,54,83200.0,9.7,751,21400.0,48,1,13.9,11.79,Rent,Education,East,No,0,0
LN03454,34,67200.0,3.9,734,25400.0,36,2,45.5,12.0,Mortgage,Car,West,No,0,0
LN03455,30,34700.0,6.6,791,19700.0,48,1,39.0,12.11,Rent,Personal,North,No,0,0
LN03456,42,148600.0,11.2,690,26200.0,36,2,37.4,15.47,Rent,Home,North,No,2,1
LN03457,32,121800.0,,749,21200.0,24,1,29.2,10.79,Mortgage,Education,South,No,0,0
LN03458,34,108200.0,12.7,521,40800.0,36,3,29.8,18.07,Mortgage,Car,West,No,0,0
LN03459,34,84200.0,3.1,624,16500.0,24,3,27.8,15.19,Mortgage,Education,Central,No,8,1
LN03460,52,79000.0,2.4,660,53000.0,24,0,26.0,15.02,Rent,Personal,North,No,0,0
LN03461,54,18100.0,2.9,749,19400.0,36,0,35.5,13.84,Own,Personal,South,No,1,0
LN03462,42,102000.0,3.3,634,68300.0,24,1,24.5,18.48,Own,Car,West,No,1,0
LN03463,53,73300.0,2.4,647,15100.0,60,0,32.1,17.26,Rent,Home,Central,No,0,0
LN03464,32,67400.0,4.6,725,56500.0,12,3,36.5,11.61,Rent,Home,South,No,0,0
LN03465,39,87100.0,6.9,633,15000.0,12,2,39.6,16.12,Rent,Personal,North,No,0,0
LN03466,50,32800.0,4.7,701,11800.0,24,3,41.9,14.0,Rent,Education,North,No,0,0
LN03467,33,138400.0,16.7,602,19600.0,24,0,22.7,16.28,Mortgage,Business,South,No,0,0
LN03468,57,39000.0,5.0,755,35600.0,12,0,45.7,11.29,Mortgage,Personal,North,No,0,0
LN03469,39,132600.0,10.0,663,27200.0,48,1,40.7,13.46,Mortgage,Home,North,No,0,0
LN03470,42,40900.0,13.8,733,25900.0,24,1,36.0,13.29,Rent,Home,West,No,0,0
LN03471,50,80200.0,6.8,761,25500.0,36,0,21.9,11.95,Mortgage,Car,North,No,0,0
LN03472,23,75300.0,2.1,699,12300.0,48,1,30.0,13.24,Rent,Car,East,No,0,0
LN03473,46,95500.0,8.8,655,54000.0,36,1,30.8,13.36,Rent,Car,West,No,4,1
LN03474,36,131000.0,1.8,806,34900.0,36,0,26.9,9.92,Own,Business,North,No,0,0
LN03475,21,56500.0,11.2,660,31900.0,24,2,29.5,14.33,Mortgage,Car,Central,Yes,3,1
LN03476,36,73600.0,3.7,566,68500.0,36,2,40.5,16.09,Rent,Personal,West,No,6,1
LN03477,48,44000.0,3.1,734,31200.0,12,1,38.4,13.14,Mortgage,Business,Central,No,0,0
LN03478,21,39400.0,3.7,602,17000.0,24,1,30.7,16.05,Own,Personal,North,No,0,0
LN03479,44,36900.0,7.1,698,32600.0,48,0,37.0,11.34,Mortgage,Personal,West,No,0,0
LN03480,21,85100.0,18.1,604,25600.0,12,1,38.9,15.41,Rent,Education,North,No,0,0
LN03481,31,81300.0,3.2,733,12800.0,12,2,15.1,13.03,Rent,Home,East,No,0,0
LN03482,37,32900.0,4.2,699,16900.0,12,0,29.8,14.56,Mortgage,Home,Central,No,0,0
LN03483,59,59300.0,5.7,622,46700.0,48,3,41.6,15.91,Mortgage,Personal,Central,Yes,0,0
LN03484,43,47500.0,2.8,738,15500.0,36,0,21.9,10.83,Own,Home,North,No,0,0
LN03485,42,76400.0,6.8,531,31900.0,36,3,25.1,19.38,Mortgage,Home,North,No,2,1
LN03486,47,54300.0,4.0,615,19400.0,12,0,34.5,13.69,Own,Car,South,No,0,0
LN03487,50,58100.0,9.5,642,18700.0,36,2,47.5,17.99,Own,Home,West,No,1,0
LN03488,40,96100.0,6.7,654,29500.0,12,3,29.8,16.0,Own,Car,North,No,0,0
LN03489,42,94200.0,5.5,614,13800.0,48,0,26.2,15.29,Mortgage,Car,East,No,0,0
LN03490,45,31200.0,6.7,794,38600.0,36,1,54.3,11.05,,Car,South,No,0,0
LN03491,36,87900.0,7.1,730,14100.0,12,0,4.0,11.8,Own,Personal,East,No,0,0
LN03492,53,36000.0,7.9,698,38300.0,24,0,45.9,14.49,Rent,Personal,Central,No,0,0
LN03493,46,101700.0,9.3,602,30500.0,12,1,15.9,17.09,Own,Home,West,No,0,0
LN03494,51,66500.0,3.0,713,61600.0,60,1,24.6,10.67,Own,Business,North,No,0,0
LN03495,52,53200.0,5.3,636,71500.0,12,1,49.7,14.37,Own,Education,Central,No,1,0
LN03496,31,,4.1,709,11500.0,12,0,29.3,12.9,Rent,Personal,South,No,3,1
LN03497,36,70700.0,4.5,564,51100.0,24,1,26.0,18.79,Mortgage,Education,South,No,0,0
LN03498,44,59600.0,3.8,706,59400.0,48,1,51.6,13.93,Rent,Car,Central,No,0,0
LN03499,36,64400.0,10.8,679,65700.0,12,1,32.1,13.42,Mortgage,Business,South,No,1,0
LN03500,37,74000.0,5.0,748,32000.0,36,2,37.1,11.65,Rent,Personal,South,No,0,0
LN03501,37,64500.0,2.1,564,35600.0,48,0,53.9,17.25,Mortgage,Personal,Central,No,7,1
LN03502,38,78400.0,1.3,647,25400.0,60,0,21.7,16.11,Rent,Home,Central,No,0,0
LN03503,50,59700.0,8.8,691,42300.0,36,2,20.6,12.63,Mortgage,Car,North,No,0,0
LN03504,21,29500.0,10.3,632,22600.0,60,0,18.1,15.57,Rent,Car,South,No,0,0
LN03505,48,40700.0,,700,41300.0,48,0,28.3,14.29,Rent,Personal,East,No,0,0
LN03506,27,52700.0,5.4,822,41500.0,12,1,39.7,8.46,Mortgage,Personal,West,No,1,0
LN03507,60,47400.0,6.4,669,69500.0,48,0,40.5,14.92,Rent,Business,East,Yes,7,1
LN03508,45,29200.0,1.8,715,34600.0,36,1,38.9,12.09,Mortgage,Home,South,No,0,0
LN03509,52,,2.9,700,22500.0,24,1,35.5,13.37,Rent,Home,East,Yes,3,0
LN03510,48,42800.0,4.5,598,52000.0,12,4,38.8,15.74,Own,Home,North,No,9,1
LN03511,42,97400.0,8.1,629,20400.0,60,0,39.5,15.11,Rent,Education,West,No,8,1
LN03512,34,87300.0,8.5,663,31000.0,36,0,13.0,14.44,Own,Education,East,No,0,0
LN03513,41,64400.0,9.7,691,39500.0,60,1,24.4,15.62,Own,Car,South,No,0,0
LN03514,54,46200.0,6.2,650,12200.0,12,1,45.2,14.52,Rent,Home,West,No,0,0
LN03515,34,40000.0,13.2,771,9600.0,12,1,46.0,11.48,Own,Car,West,No,0,0
LN03516,36,121500.0,,619,45300.0,36,2,5.5,15.95,,Personal,South,Yes,0,0
LN03517,35,82800.0,1.7,656,30000.0,24,0,37.4,15.79,Rent,Personal,East,No,7,1
LN03518,42,82500.0,4.3,659,36000.0,36,1,31.4,14.8,Rent,Personal,West,Yes,0,0
LN03519,37,82700.0,10.4,756,30800.0,24,2,44.2,11.53,Own,Home,Central,No,0,0
LN03520,51,57700.0,3.5,651,47300.0,60,2,43.2,15.67,Rent,Car,West,No,0,0
LN03521,26,40700.0,9.0,749,30800.0,36,0,31.9,12.02,Rent,Car,West,No,0,0
LN03522,28,45600.0,3.1,712,18700.0,36,2,36.2,12.34,Own,Car,North,No,0,0
LN03523,49,89600.0,1.8,640,36300.0,60,0,36.1,16.14,Rent,Car,Central,No,0,0
LN03524,52,54500.0,3.1,717,26200.0,24,2,32.9,12.56,Mortgage,Education,South,No,0,0
LN03525,48,155100.0,3.8,664,24300.0,24,0,12.2,14.72,Rent,Home,North,No,0,0
LN03526,62,79200.0,8.5,601,23000.0,48,0,26.5,16.99,Mortgage,Car,North,No,5,1
LN03527,53,55100.0,12.1,738,17500.0,24,0,14.2,13.76,Own,Education,Central,Yes,0,0
LN03528,32,67900.0,7.6,697,32100.0,36,0,14.7,15.05,Rent,Personal,East,No,0,0
LN03529,28,42500.0,3.5,550,45900.0,36,1,42.5,16.41,Mortgage,Personal,South,No,0,0
LN03530,36,82200.0,7.7,675,54800.0,48,1,51.5,15.13,Rent,Home,East,No,0,0
LN03531,35,100000.0,4.2,563,23200.0,48,0,30.5,17.24,Own,Education,West,No,0,0
LN03532,44,57400.0,3.3,678,11900.0,24,4,46.8,14.78,Rent,Home,East,No,0,0
LN03533,35,97300.0,2.4,582,45600.0,24,0,27.4,16.15,Mortgage,Home,South,No,3,1
LN03534,35,64400.0,1.2,742,35300.0,24,1,44.3,12.43,Rent,Home,North,No,0,0
LN03535,37,68100.0,22.2,506,42100.0,36,0,37.9,20.25,Mortgage,Home,South,No,10,1
LN03536,43,34900.0,15.0,659,59200.0,36,3,63.1,14.74,Mortgage,Business,North,No,4,1
LN03537,48,58300.0,2.8,745,6900.0,60,2,37.4,11.46,Mortgage,Personal,North,Yes,0,0
LN03538,44,161200.0,3.6,662,44900.0,24,1,33.3,14.3,Mortgage,Business,East,No,0,0
LN03539,55,69300.0,9.8,751,13600.0,24,2,44.6,11.85,Mortgage,Car,South,Yes,8,1
LN03540,46,58800.0,9.0,668,58300.0,24,1,32.0,16.32,Mortgage,Car,Central,No,1,0
LN03541,45,,6.0,592,52700.0,60,2,20.6,14.95,Rent,Home,West,No,0,0
LN03542,56,117600.0,8.1,762,15200.0,24,1,24.4,12.72,Mortgage,Education,Central,No,0,0
LN03543,68,23300.0,7.4,632,23300.0,60,1,40.3,14.0,Rent,Car,North,No,1,0
LN03544,40,41400.0,8.0,646,56200.0,24,0,31.6,15.85,Rent,Home,Central,No,0,0
LN03545,30,75700.0,3.9,780,61800.0,12,2,35.2,12.56,Mortgage,Personal,North,No,5,1
LN03546,27,44500.0,3.8,697,24500.0,48,0,26.8,11.3,Mortgage,Personal,South,No,0,0
LN03547,52,80100.0,5.5,553,28900.0,36,1,19.6,16.36,Mortgage,Car,West,No,1,0
LN03548,21,55700.0,4.8,655,16000.0,36,3,40.9,13.88,Rent,Education,South,No,14,1
LN03549,44,93400.0,10.0,657,39400.0,36,0,31.0,13.44,Rent,Home,North,No,0,0
LN03550,56,103600.0,7.8,693,29500.0,24,3,42.3,15.69,Own,Home,West,Yes,0,0
LN03551,21,43300.0,,701,26400.0,24,1,46.5,11.95,Own,Education,Central,No,1,0
LN03552,44,38000.0,9.8,691,32300.0,24,2,39.4,12.62,Mortgage,Business,North,No,0,0
LN03553,50,,6.3,647,12100.0,36,2,37.7,15.62,Rent,Personal,West,No,0,0
LN03554,46,116300.0,,641,39800.0,24,1,16.3,17.01,Mortgage,Education,South,No,1,0
LN03555,44,91600.0,6.6,761,18700.0,36,0,32.6,13.92,Own,Business,West,No,0,0
LN03556,21,99600.0,6.6,768,18600.0,36,1,18.1,11.38,Rent,Business,West,No,0,0
LN03557,41,51100.0,7.9,731,23100.0,48,1,36.6,12.33,Rent,Personal,North,Yes,1,0
LN03558,24,21700.0,,612,30700.0,36,0,48.6,15.43,Mortgage,Car,North,No,1,0
LN03559,32,63600.0,8.6,641,15900.0,24,2,38.8,16.84,Mortgage,Personal,South,Yes,0,0
LN03560,42,129700.0,7.3,734,43100.0,48,1,16.1,10.05,Rent,Business,North,No,0,0
LN03561,50,35700.0,,695,43500.0,36,1,42.1,13.65,Rent,Car,North,No,6,1
LN03562,46,81200.0,7.3,730,20700.0,24,2,31.9,11.53,Rent,Car,South,No,6,1
LN03563,56,21300.0,4.0,598,10600.0,60,0,11.2,17.17,Own,Personal,West,No,3,1
