inspection_id,asset_id,inspection_date,inspector,result,health_score,duration_min,cost_inr
I003973,A0161,2023-03-19,P. Singh,repair,95.2,42,1720
I003974,A0161,2023-04-16,P. Singh,repair,81.8,73,5100
I003975,A0161,2023-05-01,P. Singh,repair,91.1,39,4834
I003976,A0161,2023-05-11,S. Khan,pass,79.2,35,430
I003977,A0161,2023-05-25,L. Dsouza,repair,81.0,18,1034
I003978,A0161,2023-06-18,P. Singh,pass,91.5,53,1647
I003979,A0161,2023-06-24,P. Singh,pass,74.6,45,674
I003980,A0161,2023-08-03,S. Khan,pass,77.1,38,4408
I003981,A0161,2023-08-08,E. Rao,pass,98.3,21,381
I003982,A0161,2023-08-10,M. Iyer,pass,79.1,71,3409
I003983,A0161,2023-09-17,E. Rao,repair,94.6,25,11558
I003984,A0161,2023-11-03,S. Khan,pass,85.8,31,3085
I003985,A0161,2023-12-23,M. Iyer,pass,91.1,59,1544
I003986,A0161,2024-02-12,E. Rao,repair,100.0,38,955
I003987,A0161,2024-02-12,E. Rao,pass,86.6,32,10857
I003988,A0161,2024-03-28,S. Khan,pass,83.2,54,725
I003989,A0162,2022-01-31,S. Khan,repair,90.1,49,4117
I003990,A0162,2022-03-03,L. Dsouza,pass,81.8,38,4299
I003991,A0162,2022-03-29,L. Dsouza,pass,80.0,53,1446
I003992,A0162,2022-04-07,L. Dsouza,pass,87.1,40,3763
I003993,A0162,2022-09-13,P. Singh,pass,88.9,36,5089
I003994,A0162,2022-09-21,E. Rao,pass,74.1,40,4851
I003995,A0162,2022-10-10,S. Khan,repair,88.6,48,4007
I003996,A0162,2022-12-25,L. Dsouza,pass,70.0,62,4440
I003997,A0162,2023-05-31,S. Khan,pass,91.4,62,4602
I003998,A0162,2023-07-16,L. Dsouza,pass,92.1,54,1755
I003999,A0162,2023-07-18,E. Rao,pass,85.9,46,1557
I004000,A0162,2023-07-19,S. Khan,pass,79.3,41,4628
I004001,A0162,2023-09-18,M. Iyer,pass,100.0,26,3242
I004002,A0162,2024-02-02,S. Khan,fail,64.9,26,2752
I004003,A0162,2024-03-24,M. Iyer,pass,86.9,46,1661
I004004,A0163,2022-01-06,E. Rao,pass,77.8,58,3232
I004005,A0163,2022-01-11,L. Dsouza,fail,69.6,48,1490
I004006,A0163,2022-01-16,S. Khan,pass,87.4,17,3903
I004007,A0163,2022-02-09,L. Dsouza,pass,83.9,40,1717
I004008,A0163,2022-04-21,P. Singh,pass,90.5,58,3035
I004009,A0163,2022-05-12,L. Dsouza,pass,98.5,24,1178
I004010,A0163,2022-06-27,S. Khan,pass,91.0,51,3395
I004011,A0163,2022-12-24,S. Khan,pass,74.5,30,698
I004012,A0163,2023-02-22,M. Iyer,pass,69.8,67,2834
I004013,A0163,2023-02-26,P. Singh,pass,92.8,52,5199
I004014,A0163,2023-04-09,L. Dsouza,pass,88.7,59,3287
I004015,A0163,2023-06-14,E. Rao,pass,85.4,45,4676
I004016,A0163,2023-07-10,M. Iyer,repair,86.7,43,5561
I004017,A0163,2023-07-17,S. Khan,pass,90.0,20,3712
I004018,A0163,2023-07-17,E. Rao,pass,72.2,30,200
I004019,A0163,2023-08-22,L. Dsouza,pass,97.3,54,901
I004020,A0163,2023-09-04,P. Singh,pass,86.4,47,2537
I004021,A0163,2023-10-13,P. Singh,repair,84.5,23,7095
I004022,A0163,2023-11-02,P. Singh,pass,76.7,31,3021
I004023,A0163,2023-11-03,L. Dsouza,pass,90.6,58,8728
I004024,A0163,2024-02-16,S. Khan,pass,84.9,29,5446
I004025,A0163,2024-02-28,L. Dsouza,pass,73.9,53,3422
I004026,A0163,2024-03-12,P. Singh,pass,84.7,45,4585
I004027,A0164,2022-02-06,S. Khan,pass,82.3,33,1599
I004028,A0164,2022-02-07,M. Iyer,pass,76.6,63,1209
I004029,A0164,2022-03-25,M. Iyer,pass,83.2,41,3937
I004030,A0164,2022-03-30,S. Khan,pass,81.5,44,4184
I004031,A0164,2022-05-04,E. Rao,pass,86.9,41,1795
I004032,A0164,2022-05-19,P. Singh,pass,84.4,26,4821
I004033,A0164,2022-05-28,M. Iyer,repair,77.9,67,4279
I004034,A0164,2022-06-19,E. Rao,fail,62.2,28,9421
I004035,A0164,2022-06-28,L. Dsouza,pass,68.0,44,1027
I004036,A0164,2022-07-28,S. Khan,pass,74.9,45,558
I004037,A0164,2022-08-19,L. Dsouza,pass,81.9,53,2766
I004038,A0164,2022-09-07,S. Khan,pass,77.0,11,2108
I004039,A0164,2022-09-18,S. Khan,pass,79.9,31,5107
I004040,A0164,2022-09-30,E. Rao,pass,98.4,24,4030
I004041,A0164,2023-01-15,E. Rao,fail,66.9,44,6464
I004042,A0164,2023-03-17,S. Khan,pass,81.6,51,3144
I004043,A0164,2023-03-28,L. Dsouza,pass,95.9,53,2563
I004044,A0164,2023-06-07,E. Rao,pass,70.8,52,6986
I004045,A0164,2023-06-25,L. Dsouza,pass,73.5,56,8243
I004046,A0164,2023-06-26,S. Khan,pass,96.8,26,2254
I004047,A0164,2023-07-18,L. Dsouza,pass,87.6,55,3275
I004048,A0164,2023-07-21,S. Khan,repair,100.0,57,3341
I004049,A0164,2023-08-02,M. Iyer,pass,89.5,42,3137
I004050,A0164,2023-09-21,S. Khan,pass,88.2,20,821
I004051,A0164,2023-09-23,E. Rao,pass,76.1,53,6863
I004052,A0164,2023-10-24,M. Iyer,pass,82.4,77,3396
I004053,A0164,2023-11-29,M. Iyer,pass,91.5,49,3147
I004054,A0164,2023-12-17,L. Dsouza,pass,83.5,22,2233
I004055,A0164,2024-02-24,E. Rao,repair,85.6,58,2485
I004056,A0164,2024-04-12,L. Dsouza,pass,97.2,91,5823
I004057,A0165,2022-04-17,P. Singh,fail,62.2,56,2871
I004058,A0165,2022-09-08,P. Singh,pass,86.8,39,1616
I004059,A0165,2022-09-25,E. Rao,repair,89.9,59,2881
I004060,A0165,2022-12-28,M. Iyer,pass,80.6,62,1464
I004061,A0165,2023-06-22,E. Rao,pass,87.9,38,4553
I004062,A0165,2023-07-19,P. Singh,pass,74.5,48,2874
I004063,A0165,2023-11-03,E. Rao,pass,83.9,55,7694
I004064,A0165,2024-02-07,M. Iyer,pass,78.1,55,3171
I004065,A0165,2024-03-16,M. Iyer,pass,100.0,65,2731
I004066,A0165,2024-04-20,P. Singh,pass,80.9,36,3372
I004067,A0166,2022-01-09,M. Iyer,repair,82.3,35,2335
I004068,A0166,2022-02-20,L. Dsouza,pass,80.5,58,11477
I004069,A0166,2022-03-26,P. Singh,fail,63.8,60,2415
I004070,A0166,2022-04-19,L. Dsouza,pass,85.0,41,2902
I004071,A0166,2022-04-19,S. Khan,fail,61.1,37,811
I004072,A0166,2022-05-23,P. Singh,pass,90.1,34,904
I004073,A0166,2022-06-08,E. Rao,pass,83.3,53,5661
I004074,A0166,2022-07-10,P. Singh,repair,92.3,33,675
I004075,A0166,2022-09-18,P. Singh,fail,60.9,32,412
I004076,A0166,2022-09-22,S. Khan,pass,90.0,92,9880
I004077,A0166,2022-09-23,P. Singh,repair,73.9,34,3322
I004078,A0166,2022-11-14,S. Khan,pass,79.2,68,801
I004079,A0166,2023-01-12,M. Iyer,pass,87.9,34,7818
I004080,A0166,2023-01-13,E. Rao,pass,86.1,26,3133
I004081,A0166,2023-03-10,S. Khan,fail,56.0,55,3961
I004082,A0166,2023-05-26,P. Singh,pass,82.3,20,2065
I004083,A0166,2023-09-23,L. Dsouza,pass,82.4,34,2247
I004084,A0166,2023-09-26,P. Singh,repair,84.3,58,1257
I004085,A0166,2023-09-26,L. Dsouza,pass,75.8,43,1191
I004086,A0166,2023-10-04,E. Rao,repair,98.1,25,5521
I004087,A0166,2024-01-23,P. Singh,repair,85.2,54,3982
I004088,A0166,2024-02-05,S. Khan,pass,79.3,23,4234
I004089,A0167,2022-05-16,M. Iyer,pass,82.0,88,699
I004090,A0167,2022-06-06,L. Dsouza,pass,88.1,24,5736
I004091,A0167,2022-09-14,S. Khan,pass,90.9,51,4335
I004092,A0167,2023-06-11,L. Dsouza,pass,86.8,41,477
I004093,A0167,2023-07-07,S. Khan,pass,72.1,33,1959
I004094,A0167,2023-10-03,M. Iyer,pass,100.0,34,5564
I004095,A0167,2024-01-13,M. Iyer,pass,94.9,45,5251
I004096,A0167,2024-04-16,E. Rao,pass,85.1,13,1615
I004097,A0168,2022-01-19,S. Khan,pass,86.9,25,5210
I004098,A0168,2022-06-22,P. Singh,pass,89.1,17,3239
I004099,A0168,2023-07-02,M. Iyer,pass,84.4,48,5467
I004100,A0168,2023-10-11,M. Iyer,pass,90.5,52,3314
I004101,A0168,2024-03-24,M. Iyer,pass,91.1,35,2889
I004102,A0169,2022-03-22,E. Rao,pass,77.6,44,1953
I004103,A0169,2022-07-14,P. Singh,pass,89.6,18,2057
I004104,A0169,2022-09-17,S. Khan,repair,80.5,50,1173
I004105,A0169,2022-11-09,E. Rao,pass,69.7,42,431
I004106,A0169,2022-11-23,E. Rao,pass,89.2,41,662
I004107,A0169,2022-12-29,M. Iyer,pass,83.5,65,3235
I004108,A0169,2023-07-17,E. Rao,fail,54.6,41,2638
I004109,A0169,2023-10-22,E. Rao,pass,84.2,70,2586
I004110,A0169,2024-01-01,M. Iyer,pass,96.4,37,10806
I004111,A0169,2024-04-01,P. Singh,pass,85.8,67,1310
I004112,A0170,2023-01-23,P. Singh,pass,75.2,56,4689
I004113,A0170,2023-03-10,L. Dsouza,fail,59.3,28,5429
I004114,A0170,2023-10-30,E. Rao,pass,78.5,36,1988
I004115,A0170,2023-12-21,E. Rao,pass,87.4,47,6362
I004116,A0170,2024-02-13,M. Iyer,pass,82.7,32,1600
I004117,A0171,2022-01-09,E. Rao,repair,85.4,30,3767
I004118,A0171,2022-02-28,E. Rao,fail,67.0,80,2958
I004119,A0171,2022-03-09,P. Singh,pass,97.5,84,1477
I004120,A0171,2022-03-24,M. Iyer,pass,85.9,27,10292
I004121,A0171,2022-04-01,M. Iyer,pass,87.3,34,3005
I004122,A0171,2022-04-18,P. Singh,pass,86.7,44,3059
I004123,A0171,2022-05-13,S. Khan,pass,71.7,53,15593
I004124,A0171,2022-07-07,P. Singh,pass,82.5,69,1206
I004125,A0171,2022-08-14,M. Iyer,fail,62.5,30,3367
I004126,A0171,2022-08-21,E. Rao,pass,100.0,63,7206
I004127,A0171,2022-09-17,P. Singh,pass,79.1,30,2340
I004128,A0171,2022-09-22,E. Rao,pass,75.8,86,3753
I004129,A0171,2022-10-07,S. Khan,pass,88.6,25,8719
I004130,A0171,2022-11-28,L. Dsouza,pass,90.3,38,1180
I004131,A0171,2022-12-09,M. Iyer,pass,79.2,23,617
I004132,A0171,2023-04-09,S. Khan,fail,48.1,25,9976
I004133,A0171,2023-05-18,S. Khan,pass,75.8,46,1949
I004134,A0171,2023-05-25,L. Dsouza,pass,71.9,36,1027
I004135,A0171,2023-07-16,P. Singh,pass,100.0,51,1135
I004136,A0171,2023-09-10,P. Singh,pass,89.1,64,5332
I004137,A0171,2023-09-23,L. Dsouza,pass,97.8,56,17463
I004138,A0171,2023-10-20,E. Rao,fail,45.5,41,5880
I004139,A0171,2023-11-25,S. Khan,pass,91.1,24,7908
I004140,A0171,2023-12-04,L. Dsouza,pass,77.8,53,1967
I004141,A0171,2023-12-29,P. Singh,fail,66.9,38,5391
I004142,A0171,2024-01-04,P. Singh,pass,89.8,41,3789
I004143,A0171,2024-01-11,P. Singh,fail,48.8,50,6719
I004144,A0171,2024-04-09,M. Iyer,pass,94.0,57,3114
I004145,A0172,2022-01-19,P. Singh,pass,100.0,56,9755
I004146,A0172,2022-02-03,E. Rao,pass,87.0,65,2433
I004147,A0172,2022-03-05,P. Singh,fail,55.1,33,4155
I004148,A0172,2022-06-16,E. Rao,pass,90.6,49,1518
I004149,A0172,2022-07-25,L. Dsouza,pass,80.2,48,3067
I004150,A0172,2022-09-04,L. Dsouza,pass,90.1,35,1150
I004151,A0172,2022-09-24,L. Dsouza,pass,77.6,43,3099
I004152,A0172,2022-09-27,L. Dsouza,pass,74.7,30,531
I004153,A0172,2022-11-15,E. Rao,fail,70.0,60,3032
I004154,A0172,2023-01-24,E. Rao,pass,82.8,55,9382
I004155,A0172,2023-04-26,M. Iyer,pass,88.2,47,8018
I004156,A0172,2023-06-09,P. Singh,pass,85.1,45,2951
I004157,A0172,2023-06-15,E. Rao,pass,93.8,30,1655
I004158,A0172,2023-08-24,P. Singh,pass,90.6,39,2555
I004159,A0172,2023-09-25,M. Iyer,pass,74.7,73,4887
I004160,A0172,2023-12-06,P. Singh,fail,67.6,30,3471
I004161,A0172,2024-02-07,M. Iyer,repair,85.8,23,3579
I004162,A0172,2024-02-25,P. Singh,fail,69.6,52,4159
I004163,A0172,2024-04-13,P. Singh,pass,77.2,46,2755
I004164,A0173,2022-01-13,M. Iyer,pass,79.8,29,5394
I004165,A0173,2022-03-11,P. Singh,pass,82.0,73,2516
I004166,A0173,2022-07-03,M. Iyer,pass,89.9,48,4843
I004167,A0173,2022-07-17,P. Singh,pass,88.1,56,511
I004168,A0173,2022-09-01,L. Dsouza,pass,98.6,36,3954
I004169,A0173,2022-09-23,M. Iyer,pass,86.5,49,2484
I004170,A0173,2022-10-03,S. Khan,repair,94.5,29,2331
I004171,A0173,2023-01-19,M. Iyer,fail,44.2,30,4296
I004172,A0173,2023-02-04,E. Rao,pass,82.1,44,2395
I004173,A0173,2023-06-22,P. Singh,fail,62.0,58,2570
I004174,A0173,2023-06-22,E. Rao,fail,66.8,53,6743
I004175,A0173,2023-07-07,P. Singh,pass,77.2,32,3660
I004176,A0173,2023-08-07,M. Iyer,pass,95.3,36,2624
I004177,A0173,2023-08-25,M. Iyer,pass,100.0,40,2042
I004178,A0173,2023-10-09,P. Singh,pass,99.5,23,3944
I004179,A0173,2023-10-20,P. Singh,pass,82.7,48,2462
I004180,A0173,2023-10-28,M. Iyer,pass,84.6,71,1447
I004181,A0173,2023-11-28,P. Singh,repair,86.0,63,3054
I004182,A0173,2023-12-02,P. Singh,pass,89.2,64,3319
I004183,A0173,2023-12-05,M. Iyer,pass,83.0,36,1555
I004184,A0173,2023-12-14,L. Dsouza,pass,78.0,37,2364
I004185,A0173,2024-01-31,M. Iyer,repair,86.6,60,3671
I004186,A0173,2024-02-01,P. Singh,fail,60.4,60,227
I004187,A0173,2024-02-07,P. Singh,pass,94.9,43,3186
I004188,A0173,2024-02-12,E. Rao,pass,87.2,37,4519
I004189,A0173,2024-04-01,S. Khan,pass,91.5,41,7401
I004190,A0173,2024-04-09,P. Singh,repair,82.6,49,4895
I004191,A0173,2024-04-09,M. Iyer,pass,78.7,52,2183
I004192,A0173,2024-04-16,S. Khan,pass,100.0,26,6582
I004193,A0174,2022-02-01,S. Khan,pass,84.9,30,4048
I004194,A0174,2022-03-05,M. Iyer,pass,87.7,45,2803
I004195,A0174,2022-03-23,P. Singh,pass,82.3,34,2310
I004196,A0174,2022-04-21,P. Singh,repair,81.3,56,935
I004197,A0174,2022-06-16,M. Iyer,pass,92.0,45,687
I004198,A0174,2022-07-10,P. Singh,pass,81.2,61,1721
I004199,A0174,2022-08-15,M. Iyer,pass,86.8,56,2334
I004200,A0174,2022-11-13,L. Dsouza,pass,87.6,35,1187
I004201,A0174,2022-11-23,S. Khan,pass,88.2,33,7683
I004202,A0174,2022-12-14,E. Rao,pass,79.3,30,3222
I004203,A0174,2023-01-11,S. Khan,pass,98.0,38,4310
I004204,A0174,2023-01-24,E. Rao,pass,93.6,59,1922
I004205,A0174,2023-01-27,M. Iyer,pass,78.8,54,1851
I004206,A0174,2023-02-07,L. Dsouza,pass,96.4,46,1545
I004207,A0174,2023-02-07,L. Dsouza,pass,86.7,34,4133
I004208,A0174,2023-02-07,L. Dsouza,pass,95.2,19,430
I004209,A0174,2023-02-11,L. Dsouza,pass,90.0,58,2011
I004210,A0174,2023-03-08,S. Khan,pass,83.6,50,3323
I004211,A0174,2023-04-14,S. Khan,pass,77.1,50,5396
I004212,A0174,2023-05-18,L. Dsouza,pass,96.6,47,4984
I004213,A0174,2023-06-18,M. Iyer,pass,90.5,35,5399
I004214,A0174,2023-07-27,S. Khan,pass,69.2,43,8728
I004215,A0174,2023-09-23,E. Rao,repair,100.0,50,650
I004216,A0174,2023-12-07,L. Dsouza,pass,88.6,30,1487
I004217,A0174,2023-12-23,M. Iyer,pass,88.6,23,3586
I004218,A0174,2024-02-14,L. Dsouza,pass,69.8,39,1904
I004219,A0174,2024-02-22,S. Khan,pass,83.4,37,2184
I004220,A0174,2024-03-04,L. Dsouza,pass,80.5,50,1635
I004221,A0174,2024-03-08,L. Dsouza,pass,81.3,72,2345
I004222,A0175,2022-07-11,P. Singh,pass,84.5,70,5529
I004223,A0175,2022-07-29,E. Rao,repair,74.4,34,3985
I004224,A0175,2022-11-21,S. Khan,pass,98.5,32,5002
I004225,A0175,2023-01-10,M. Iyer,pass,78.6,59,5853
I004226,A0175,2023-03-29,M. Iyer,pass,67.9,48,5486
I004227,A0175,2023-05-13,P. Singh,pass,91.6,36,2597
I004228,A0175,2023-08-10,P. Singh,pass,85.8,22,1845
I004229,A0175,2023-10-07,L. Dsouza,fail,62.6,43,427
I004230,A0175,2023-12-09,S. Khan,pass,71.4,29,3824
I004231,A0176,2022-01-04,S. Khan,pass,79.1,75,5618
I004232,A0176,2022-01-21,P. Singh,pass,83.4,60,2107
I004233,A0176,2022-02-19,E. Rao,pass,73.4,27,2007
I004234,A0176,2022-03-01,E. Rao,pass,84.6,18,605
I004235,A0176,2022-04-23,E. Rao,pass,89.5,53,7168
I004236,A0176,2022-04-29,P. Singh,pass,82.6,50,3516
I004237,A0176,2022-05-01,M. Iyer,pass,83.8,29,2585
I004238,A0176,2022-05-01,P. Singh,pass,72.1,43,621
I004239,A0176,2022-05-06,S. Khan,fail,61.2,29,3204
I004240,A0176,2022-05-06,L. Dsouza,pass,84.8,11,3829
I004241,A0176,2022-05-26,S. Khan,pass,86.3,57,4532
I004242,A0176,2022-06-08,L. Dsouza,pass,86.0,49,2897
I004243,A0176,2022-06-21,P. Singh,fail,59.1,70,4564
I004244,A0176,2022-06-25,P. Singh,pass,88.8,38,400
I004245,A0176,2022-09-07,L. Dsouza,repair,80.6,64,4773
I004246,A0176,2022-10-20,S. Khan,pass,87.9,41,4674
I004247,A0176,2022-12-15,P. Singh,pass,82.7,33,3833
I004248,A0176,2022-12-22,E. Rao,repair,89.4,34,5977
I004249,A0176,2023-03-06,E. Rao,pass,81.1,47,437
I004250,A0176,2023-04-02,S. Khan,pass,98.2,51,1645
I004251,A0176,2023-04-07,L. Dsouza,pass,85.6,30,1098
I004252,A0176,2023-04-13,S. Khan,pass,89.1,35,2632
I004253,A0176,2023-04-17,E. Rao,pass,89.6,12,2097
I004254,A0176,2023-05-18,S. Khan,pass,79.9,23,8108
I004255,A0176,2023-05-19,S. Khan,pass,90.7,41,1990
I004256,A0176,2023-06-22,P. Singh,repair,95.9,44,1749
I004257,A0176,2023-07-30,E. Rao,pass,89.4,31,3524
I004258,A0176,2023-09-03,E. Rao,repair,88.3,29,7247
I004259,A0176,2023-10-17,L. Dsouza,pass,95.3,63,6620
I004260,A0176,2023-11-16,L. Dsouza,repair,87.1,46,2741
I004261,A0176,2023-12-10,P. Singh,pass,70.9,68,2233
I004262,A0176,2024-01-19,P. Singh,repair,93.7,53,7165
I004263,A0176,2024-02-27,P. Singh,pass,86.2,60,7107
I004264,A0176,2024-03-24,P. Singh,repair,79.7,32,407
I004265,A0176,2024-04-01,P. Singh,pass,84.9,30,5270
I004266,A0177,2022-01-18,S. Khan,pass,79.7,35,3955
I004267,A0177,2022-02-04,M. Iyer,repair,91.4,41,3522
I004268,A0177,2022-05-13,S. Khan,pass,81.3,37,1311
I004269,A0177,2022-05-28,M. Iyer,repair,72.1,64,2896
I004270,A0177,2022-07-22,P. Singh,pass,82.3,59,5067
I004271,A0177,2022-08-29,S. Khan,pass,81.0,18,2932
I004272,A0177,2022-11-01,S. Khan,pass,85.9,32,472
I004273,A0177,2022-11-02,M. Iyer,pass,99.3,72,5099
I004274,A0177,2022-12-19,S. Khan,pass,80.2,37,2499
I004275,A0177,2023-01-10,L. Dsouza,pass,88.7,54,1601
I004276,A0177,2023-04-23,M. Iyer,repair,78.4,47,4785
I004277,A0177,2023-05-26,M. Iyer,repair,73.5,27,720
I004278,A0177,2023-05-31,M. Iyer,pass,84.4,40,14601
I004279,A0177,2023-06-06,P. Singh,pass,85.2,39,380
I004280,A0177,2023-06-16,S. Khan,fail,56.8,51,4074
I004281,A0177,2023-09-04,M. Iyer,pass,85.4,25,2081
I004282,A0177,2023-11-08,P. Singh,pass,88.0,45,4533
I004283,A0177,2023-11-16,S. Khan,repair,90.0,31,1624
I004284,A0177,2023-11-22,E. Rao,repair,82.4,8,375
I004285,A0177,2023-12-05,P. Singh,pass,97.4,52,9552
I004286,A0177,2023-12-30,L. Dsouza,pass,78.2,30,448
I004287,A0177,2024-03-11,M. Iyer,pass,97.5,45,2899
I004288,A0178,2022-02-27,E. Rao,pass,100.0,55,3951
I004289,A0178,2022-03-09,L. Dsouza,pass,83.9,55,4288
I004290,A0178,2022-04-13,L. Dsouza,pass,86.7,48,4110
I004291,A0178,2022-04-22,E. Rao,repair,88.6,37,1514
I004292,A0178,2022-05-13,E. Rao,pass,89.0,75,4271
I004293,A0178,2022-06-21,L. Dsouza,pass,94.4,41,2605
I004294,A0178,2022-10-27,M. Iyer,repair,86.9,53,3861
I004295,A0178,2022-11-15,P. Singh,fail,56.8,54,294
I004296,A0178,2022-11-21,E. Rao,repair,80.5,15,1166
I004297,A0178,2023-02-01,E. Rao,repair,88.5,26,3684
I004298,A0178,2023-02-07,M. Iyer,pass,88.5,52,7408
I004299,A0178,2023-03-16,E. Rao,pass,89.1,59,4430
I004300,A0178,2023-04-01,P. Singh,pass,80.0,9,1384
I004301,A0178,2023-05-01,S. Khan,pass,83.6,33,1447
I004302,A0178,2023-06-03,E. Rao,repair,97.1,35,774
I004303,A0178,2023-07-16,M. Iyer,pass,85.3,29,5754
I004304,A0178,2023-09-03,L. Dsouza,pass,89.0,33,5074
I004305,A0178,2023-09-03,S. Khan,pass,88.6,62,2935
I004306,A0178,2023-11-18,E. Rao,pass,86.4,53,3911
I004307,A0178,2023-11-23,M. Iyer,repair,82.1,52,2535
I004308,A0178,2024-01-01,E. Rao,pass,83.3,61,844
I004309,A0178,2024-02-18,S. Khan,pass,94.3,32,1859
I004310,A0178,2024-02-24,M. Iyer,pass,85.7,47,5028
I004311,A0178,2024-03-06,P. Singh,pass,84.5,29,2971
I004312,A0178,2024-04-22,S. Khan,pass,87.2,27,2989
I004313,A0179,2022-01-13,L. Dsouza,fail,66.1,65,2686
I004314,A0179,2022-02-14,S. Khan,pass,80.6,49,12449
I004315,A0179,2022-02-23,M. Iyer,fail,63.3,50,3963
I004316,A0179,2022-03-29,P. Singh,pass,77.6,57,1491
I004317,A0179,2022-04-06,P. Singh,pass,94.1,39,3040
I004318,A0179,2022-04-10,P. Singh,pass,66.9,77,6091
I004319,A0179,2022-05-10,S. Khan,pass,86.7,52,7326
I004320,A0179,2022-06-10,P. Singh,pass,81.8,33,3426
I004321,A0179,2022-06-21,P. Singh,fail,70.7,64,2338
I004322,A0179,2022-06-30,L. Dsouza,pass,70.6,17,3670
I004323,A0179,2022-07-05,P. Singh,repair,70.3,58,6951
I004324,A0179,2022-07-21,M. Iyer,pass,79.7,28,2361
I004325,A0179,2022-07-26,P. Singh,pass,90.4,50,8504
I004326,A0179,2022-08-18,E. Rao,pass,84.3,31,743
I004327,A0179,2022-09-09,L. Dsouza,pass,87.7,26,6522
I004328,A0179,2022-11-10,M. Iyer,pass,82.8,22,5060
I004329,A0179,2023-01-01,E. Rao,repair,80.1,19,3931
I004330,A0179,2023-02-17,L. Dsouza,pass,86.7,52,3030
I004331,A0179,2023-07-02,M. Iyer,pass,83.2,58,1250
I004332,A0179,2023-07-13,E. Rao,repair,72.0,20,1709
I004333,A0179,2023-09-08,P. Singh,pass,88.8,30,5246
I004334,A0179,2023-10-03,P. Singh,fail,51.5,29,200
I004335,A0179,2023-12-24,M. Iyer,pass,85.0,54,867
I004336,A0179,2024-01-08,M. Iyer,pass,76.9,48,6797
I004337,A0179,2024-01-23,E. Rao,pass,86.8,13,1634
I004338,A0180,2022-01-11,S. Khan,pass,88.1,41,2382
I004339,A0180,2022-02-09,P. Singh,pass,90.1,57,5764
I004340,A0180,2022-05-30,M. Iyer,pass,93.7,49,6366
I004341,A0180,2022-06-12,S. Khan,pass,75.2,38,4491
I004342,A0180,2022-06-17,P. Singh,pass,92.6,31,8060
I004343,A0180,2022-09-05,L. Dsouza,pass,85.8,11,2320
I004344,A0180,2022-12-10,M. Iyer,pass,93.2,49,778
I004345,A0180,2023-02-03,L. Dsouza,pass,75.6,15,3317
I004346,A0180,2023-03-30,M. Iyer,pass,68.4,61,2740
I004347,A0180,2023-05-22,E. Rao,pass,81.6,40,959
I004348,A0180,2023-09-05,S. Khan,pass,78.6,42,7710
I004349,A0180,2023-10-26,E. Rao,pass,69.9,47,784
I004350,A0180,2023-11-02,L. Dsouza,pass,89.7,29,4469
I004351,A0180,2024-01-02,S. Khan,fail,62.5,19,3012
I004352,A0180,2024-01-30,P. Singh,pass,79.0,54,4636
I004353,A0180,2024-02-13,S. Khan,pass,91.1,44,2497
I004354,A0180,2024-02-28,M. Iyer,pass,83.8,48,2737
I004355,A0180,2024-03-05,L. Dsouza,pass,88.8,34,468
I004356,A0180,2024-04-21,P. Singh,pass,87.0,40,3654
I004357,A0181,2022-01-28,L. Dsouza,pass,83.6,49,2592
I004358,A0181,2022-03-16,L. Dsouza,pass,90.7,41,1407
I004359,A0181,2022-04-03,S. Khan,fail,57.0,25,4983
I004360,A0181,2022-04-26,S. Khan,fail,50.6,49,953
I004361,A0181,2022-09-19,S. Khan,pass,89.1,37,5718
I004362,A0181,2022-09-30,E. Rao,fail,58.8,48,10034
I004363,A0181,2022-12-15,P. Singh,fail,77.5,61,8715
I004364,A0181,2023-02-16,L. Dsouza,pass,86.8,54,5591
I004365,A0181,2023-06-02,L. Dsouza,pass,93.0,33,4531
I004366,A0181,2023-06-28,P. Singh,repair,90.0,42,2540
I004367,A0181,2023-07-18,S. Khan,repair,81.8,46,3106
I004368,A0181,2023-11-18,S. Khan,pass,89.2,44,6552
I004369,A0181,2024-01-03,P. Singh,pass,83.9,43,1064
I004370,A0182,2022-01-03,E. Rao,pass,88.2,53,2466
I004371,A0182,2022-01-28,L. Dsouza,pass,85.5,58,8124
I004372,A0182,2022-05-12,E. Rao,repair,81.8,48,6935
I004373,A0182,2022-06-01,L. Dsouza,pass,92.9,60,5152
I004374,A0182,2022-06-17,S. Khan,fail,68.6,25,1845
I004375,A0182,2022-07-02,M. Iyer,pass,93.7,56,6109
I004376,A0182,2022-07-22,S. Khan,fail,65.9,59,1223
I004377,A0182,2022-07-29,E. Rao,pass,96.9,29,6424
I004378,A0182,2022-09-01,E. Rao,fail,52.4,54,3408
I004379,A0182,2022-10-19,S. Khan,pass,80.2,39,1418
I004380,A0182,2022-11-08,M. Iyer,fail,74.4,37,3023
I004381,A0182,2023-01-03,S. Khan,repair,85.9,49,2686
I004382,A0182,2023-01-16,P. Singh,pass,78.2,56,8017
I004383,A0182,2023-01-25,S. Khan,pass,94.3,63,13529
I004384,A0182,2023-01-27,L. Dsouza,fail,48.8,71,3282
I004385,A0182,2023-03-04,M. Iyer,pass,83.3,60,1422
I004386,A0182,2023-03-21,P. Singh,repair,91.8,41,4602
I004387,A0182,2023-03-29,E. Rao,pass,93.2,60,4518
I004388,A0182,2023-04-05,P. Singh,repair,76.5,65,5507
I004389,A0182,2023-04-13,L. Dsouza,pass,94.4,5,1592
