machine_id,temp_bearing,temp_motor,temp_gearbox,oil_temp,temp_ambient,vibration_x,vibration_y,vibration_z,acoustic_db,rpm,spindle_speed,feed_rate,torque,power_kw,current_a,current_b,current_c,load_pct,pressure_in,pressure_out,coolant_flow,oil_level,voltage,humidity,condition
MX1597,55.25,61.09,49.64,50.19,25.64,1.47,1.23,1.36,71.47,1285.8,3228.13,197.21,87.55,46.98,14.96,13.21,13.03,45.56,67.85,49.47,22.87,82.51,414.91,44.93,Normal
MX1598,66.66,68.87,61.17,58.82,27.41,2.89,2.37,2.26,81.04,1554.41,5309.47,233.46,116.61,65.83,17.77,18.45,17.98,55.66,80.77,57.73,27.47,80.18,414.78,44.9,Normal
MX1599,62.28,68.2,55.42,55.46,25.88,1.35,1.59,1.53,74.4,1445.98,5093.22,215.02,93.76,63.65,17.97,17.82,17.08,54.23,73.32,57.21,25.76,80.05,414.99,44.91,Normal
MX1600,68.06,72.87,67.43,58.22,28.86,3.3,2.54,2.35,82.11,2235.81,8741.66,351.92,156.47,105.62,26.79,30.62,29.02,87.63,96.03,71.5,33.83,87.27,415.08,44.98,Normal
MX1601,64.21,70.07,68.19,55.9,28.4,2.2,1.93,1.8,77.21,1798.59,5989.79,293.7,127.85,85.32,24.82,22.38,21.95,63.46,80.71,61.14,29.28,74.27,414.92,45.26,Failure
MX1602,59.17,61.18,59.2,56.07,26.57,3.27,3.32,2.42,86.48,1986.47,6610.53,279.22,125.46,69.9,21.22,21.72,21.57,70.12,78.33,60.8,27.35,77.26,414.3,45.2,Normal
MX1603,60.36,60.63,57.84,57.58,27.1,1.78,1.99,1.94,80.21,1683.64,5412.05,207.63,131.11,73.62,17.95,17.37,17.95,52.86,80.44,57.33,27.62,79.18,415.09,45.23,Normal
MX1604,66.77,74.11,70.29,59.17,28.9,3.03,3.04,2.34,86.7,2288.02,7407.26,319.81,141.05,85.59,28.27,25.34,26.51,82.56,91.54,64.84,29.11,75.26,414.67,45.01,Warning
MX1605,74.65,73.51,65.16,60.43,28.6,2.9,2.5,2.61,80.0,2217.3,7198.17,313.36,150.31,92.72,27.51,27.63,24.78,80.13,90.95,71.61,32.66,72.43,414.71,44.78,Warning
MX1606,68.26,66.15,60.98,59.44,27.98,1.69,1.18,1.44,76.97,1614.55,4445.95,186.85,116.21,56.22,20.16,17.26,18.05,58.69,78.37,56.93,31.18,78.78,415.01,45.17,Normal
MX1607,69.03,71.81,62.44,56.76,29.07,3.17,3.02,2.49,86.81,2550.95,8516.01,314.43,153.09,99.22,29.31,28.69,27.55,91.89,87.79,68.2,32.74,84.69,414.88,44.86,Warning
MX1608,70.0,74.94,65.48,57.54,26.54,1.64,1.6,1.46,73.28,1378.44,4221.7,198.7,100.73,55.45,16.51,17.56,18.83,50.56,72.63,56.19,25.81,77.48,414.76,44.64,Normal
MX1609,59.57,61.98,55.2,53.49,26.41,1.75,1.34,1.47,71.75,1660.9,4417.66,217.65,118.12,50.18,18.61,18.76,17.4,52.61,72.14,53.56,30.22,80.69,414.49,45.21,Normal
MX1610,70.38,80.11,68.53,61.17,30.46,2.4,2.0,1.65,76.47,1839.79,7228.6,282.35,122.74,86.77,23.25,26.01,25.53,73.38,87.75,59.63,31.33,79.74,414.75,45.08,Normal
MX1611,73.93,80.83,72.13,64.82,28.19,2.62,2.72,1.89,79.75,2483.52,8113.93,333.15,162.39,105.98,32.59,29.98,29.68,87.51,93.72,67.37,36.73,84.24,414.96,44.77,Warning
MX1612,74.9,80.64,70.83,63.83,26.51,2.62,2.74,2.41,80.94,1733.95,6007.73,242.53,128.66,78.29,23.48,22.53,24.89,63.53,84.27,60.55,36.16,75.74,414.7,45.22,Failure
MX1613,76.76,80.72,69.03,65.34,28.65,2.62,2.07,2.03,76.56,1746.97,7017.93,260.33,123.38,94.0,26.57,26.45,25.17,66.94,92.69,70.54,35.35,75.16,415.04,45.33,Warning
MX1614,71.77,77.04,67.99,61.35,27.45,2.97,2.85,2.73,81.8,2388.72,7537.68,265.23,144.8,97.36,31.32,26.05,27.27,91.94,88.82,72.48,35.29,70.65,415.3,44.71,Failure
MX1615,63.42,69.76,64.06,60.47,28.75,1.44,1.94,1.67,75.23,1860.25,6312.74,250.47,127.85,78.2,22.82,22.28,24.37,67.46,76.32,60.82,31.72,81.49,414.95,45.17,Normal
MX1616,73.33,82.56,71.24,65.54,27.53,3.66,3.33,2.62,83.04,2409.08,8727.75,338.41,177.52,101.89,28.34,27.61,28.41,92.72,93.07,72.3,39.81,85.93,414.75,45.17,Warning
MX1617,73.53,78.57,69.54,61.49,29.31,2.72,2.65,2.09,80.67,2198.34,7572.11,323.14,146.81,92.59,25.41,24.77,27.78,77.84,94.28,66.63,34.54,83.72,415.27,45.33,Normal
MX1618,65.61,74.7,66.78,61.59,27.21,2.94,2.76,2.43,81.25,2036.2,6614.3,284.82,118.02,84.58,22.55,24.01,25.0,62.23,89.67,64.3,32.5,88.98,415.26,44.67,Warning
MX1619,63.76,70.07,59.99,56.78,28.63,2.4,1.91,1.89,78.62,1936.02,6080.4,282.09,126.32,80.89,23.67,25.17,20.91,69.8,82.14,59.71,32.13,82.45,415.32,45.4,Warning
MX1620,71.32,81.05,70.83,62.38,29.41,2.81,2.81,2.12,80.41,2307.05,7371.09,321.98,138.78,82.35,25.96,27.59,27.59,78.67,82.29,71.01,36.75,84.67,415.33,44.92,Failure
MX1621,62.48,65.98,58.45,55.33,25.4,1.81,1.5,1.07,75.07,1553.46,5036.92,269.81,114.43,66.8,19.67,21.39,20.73,60.58,74.62,59.62,33.16,81.39,415.07,44.98,Normal
MX1622,76.02,80.05,68.16,62.75,26.98,2.38,2.51,2.26,82.17,2140.66,8235.54,357.03,158.26,105.39,30.28,30.43,30.92,87.21,91.33,76.16,40.51,70.06,414.77,45.17,Failure
MX1623,56.53,63.99,58.54,53.72,28.2,0.93,0.86,1.23,68.14,1121.2,3183.02,133.49,77.75,38.59,12.18,12.36,11.96,29.41,62.32,39.61,23.62,74.54,414.7,44.75,Normal
MX1624,56.39,57.36,58.75,50.6,27.79,1.67,1.58,1.44,73.92,1374.64,5134.22,172.56,88.39,51.57,16.18,15.53,15.29,46.96,72.09,57.6,24.1,78.23,414.56,44.96,Normal
MX1625,68.27,74.0,64.31,61.35,27.71,2.71,2.73,2.26,81.9,2381.63,8969.6,339.2,166.31,96.17,28.87,25.55,28.58,97.93,87.43,70.59,34.75,79.31,414.31,45.11,Normal
MX1626,70.89,75.55,71.42,60.09,27.54,3.12,2.61,2.5,81.69,2132.63,7306.88,298.09,138.72,87.89,27.45,26.15,24.36,79.46,91.43,68.65,34.78,78.88,414.68,44.54,Warning
MX1627,79.33,81.03,74.48,66.96,29.26,1.79,1.68,1.43,76.88,1582.66,5074.56,199.44,106.94,76.73,18.95,20.01,20.57,59.93,82.18,55.71,34.2,79.33,415.27,44.86,Warning
MX1628,68.02,72.21,61.25,59.52,30.0,2.01,1.61,1.85,76.25,1854.61,6412.51,247.34,122.87,79.67,23.4,21.67,21.53,60.59,81.68,59.18,26.17,81.21,415.16,45.15,Normal
MX1629,75.73,79.47,68.04,60.46,29.3,2.49,2.15,1.95,78.92,2093.86,7543.02,320.44,138.9,102.99,27.91,30.4,28.74,70.15,84.39,69.47,36.51,85.83,415.24,44.86,Failure
MX1630,54.21,60.52,52.34,51.09,28.82,1.54,1.43,0.94,71.06,1481.74,5054.25,224.2,95.84,53.84,16.61,15.68,17.59,56.96,65.46,58.42,27.26,83.44,415.22,44.9,Normal
MX1631,67.65,77.89,67.82,59.83,30.62,2.86,2.88,2.2,82.33,2053.24,7340.75,299.79,128.3,92.37,25.37,26.03,24.3,80.51,83.19,62.1,31.69,86.7,415.2,44.87,Normal
MX1632,67.35,67.93,65.66,57.73,26.35,2.6,2.56,2.22,85.09,1735.55,6363.16,244.71,133.77,80.18,20.33,24.11,20.42,66.19,80.66,62.69,26.79,79.02,415.28,45.31,Warning
MX1633,58.43,68.26,53.05,51.51,26.76,0.73,0.75,0.77,69.47,1625.93,4518.85,199.39,90.17,52.64,16.76,18.41,18.81,54.98,73.94,50.86,23.15,89.55,414.91,45.02,Normal
MX1634,65.35,66.78,59.33,61.65,27.81,2.0,1.9,1.83,80.64,1931.85,6148.03,231.31,121.54,81.62,23.07,19.77,20.89,63.59,80.44,63.99,30.28,81.82,414.63,45.2,Normal
MX1635,74.29,82.99,70.46,63.81,29.11,3.07,3.08,2.37,81.63,2379.25,7656.4,330.96,156.44,109.12,29.91,30.39,30.18,79.54,83.41,71.25,35.23,79.91,414.74,44.89,Failure
MX1636,61.4,65.44,62.05,53.72,26.33,1.65,1.17,1.62,73.9,1344.86,4690.03,204.91,88.02,63.72,14.12,16.39,17.29,55.48,64.58,52.03,25.13,80.77,414.58,44.73,Normal
MX1637,59.69,62.06,57.84,52.56,27.42,1.32,1.09,1.23,75.3,1632.15,5620.95,189.89,113.74,65.01,19.52,20.37,19.89,53.31,75.51,57.84,22.26,84.71,415.47,44.39,Normal
MX1638,69.11,72.76,64.63,58.64,28.45,2.2,1.94,1.67,77.64,2027.19,7180.39,260.21,136.27,84.97,24.41,24.59,21.28,71.86,85.44,64.01,34.01,85.69,414.86,44.92,Warning
MX1639,57.7,58.44,48.11,54.07,28.61,0.58,0.58,0.54,66.49,1082.46,3075.23,132.29,52.51,41.35,16.18,12.97,12.08,29.17,59.0,45.88,18.31,79.05,415.31,45.0,Normal
MX1640,57.52,60.1,53.89,50.18,26.45,0.64,0.38,0.79,69.87,1034.94,3317.99,138.97,62.72,34.94,12.38,9.59,11.75,37.3,64.45,44.4,24.26,85.01,415.38,44.92,Normal
MX1641,68.91,71.79,61.46,61.28,31.66,1.13,1.17,0.84,70.47,1738.96,5676.23,275.26,115.47,71.73,21.01,18.91,19.96,65.02,78.16,55.71,33.35,76.25,414.7,44.75,Warning
MX1642,67.99,75.75,63.95,56.53,29.14,1.86,1.86,1.96,76.69,1896.38,6420.51,238.27,110.95,73.33,22.6,20.92,23.76,62.69,81.54,57.53,29.51,83.71,414.88,45.17,Normal
MX1643,65.5,68.03,61.13,56.17,28.91,2.09,1.95,1.65,77.15,1806.88,5897.4,243.73,117.89,78.03,22.31,20.86,19.88,57.6,75.3,59.59,25.91,79.29,414.87,44.77,Warning
MX1644,72.97,75.89,65.32,60.57,28.59,1.79,1.42,1.73,74.03,1753.87,6239.87,243.35,113.69,81.98,24.41,21.54,22.01,65.91,77.53,54.05,32.02,79.68,415.06,44.97,Warning
MX1645,61.68,65.1,58.12,55.34,28.29,2.3,2.36,2.0,82.52,1469.72,4952.71,220.55,106.32,51.53,18.91,15.61,17.11,53.93,84.95,60.59,27.21,75.75,415.63,45.14,Normal
MX1646,79.81,89.63,74.9,66.81,31.91,3.66,2.95,2.4,84.86,2994.6,10315.19,406.03,185.04,131.07,35.98,34.61,34.4,103.6,102.48,83.75,35.88,86.67,415.06,44.78,Warning
MX1647,63.79,66.1,60.88,56.37,27.08,2.18,2.0,2.01,76.52,1578.89,5112.74,206.91,103.03,55.84,17.65,15.57,16.09,48.28,76.94,53.55,23.5,81.95,414.76,45.09,Normal
MX1648,64.53,69.58,62.57,55.33,27.55,1.84,1.62,1.26,73.38,1553.83,4761.82,206.68,109.2,61.28,20.01,20.25,20.09,58.04,77.64,57.07,27.61,84.01,415.03,45.18,Normal
MX1649,55.15,54.76,50.46,47.59,25.36,1.39,0.68,1.06,73.98,1291.37,3202.43,172.33,83.32,37.94,13.54,12.94,12.97,36.17,67.74,43.69,21.75,80.81,415.03,44.87,Normal
MX1650,62.73,67.82,58.05,56.65,27.3,1.57,1.89,1.47,74.62,1664.76,5187.91,221.32,113.53,62.59,17.69,20.12,18.71,56.31,70.79,51.11,22.71,81.25,414.98,44.8,Normal
MX1651,65.39,73.37,67.29,58.03,27.77,2.67,2.67,1.95,81.62,2309.52,8244.91,302.96,143.7,106.38,26.63,28.58,30.14,81.02,87.29,63.09,35.38,88.65,414.91,44.56,Normal
MX1652,69.45,71.5,68.18,61.55,28.1,3.04,2.9,2.62,85.16,1939.95,6330.46,249.01,127.27,80.0,21.91,21.83,24.54,68.01,88.55,65.97,30.16,77.03,414.87,45.06,Normal
MX1653,68.39,76.45,66.33,61.03,28.68,2.13,1.97,2.04,78.38,2135.49,6319.35,290.72,135.67,88.22,25.88,26.26,22.35,68.13,91.5,65.28,30.86,79.28,414.85,45.07,Warning
MX1654,71.92,73.15,67.85,65.27,27.69,2.6,2.65,2.12,80.42,1656.36,5566.58,230.09,132.16,75.52,24.72,20.88,21.8,59.08,73.92,61.2,26.78,77.34,415.03,44.95,Failure
MX1655,70.1,71.72,66.5,62.3,26.99,2.46,2.3,1.91,80.31,2195.33,8052.09,334.66,163.04,100.85,29.49,28.56,28.27,80.72,96.23,70.77,32.57,79.63,415.35,45.17,Failure
MX1656,66.52,65.95,66.4,57.11,26.2,2.78,2.5,1.84,78.15,1839.6,6520.85,281.12,132.2,78.28,21.92,22.88,24.19,65.83,80.02,65.04,32.1,77.9,414.94,44.79,Warning
MX1657,64.54,66.22,62.37,59.43,27.93,2.1,2.15,1.93,76.58,1516.97,4456.65,201.39,89.1,47.52,17.56,16.48,19.44,54.03,73.56,55.75,30.6,75.81,415.12,45.2,Normal
MX1658,67.0,68.94,68.43,58.28,27.9,2.68,2.61,2.14,77.74,2040.01,6919.2,303.23,125.93,89.45,27.57,26.98,24.61,76.17,84.17,62.33,38.16,76.64,414.88,44.85,Normal
MX1659,73.72,76.77,71.08,62.25,27.24,3.57,3.26,2.94,83.78,1903.86,5791.26,259.54,123.58,82.33,23.77,22.95,26.36,70.11,80.54,61.62,34.21,76.82,414.69,45.05,Warning
MX1660,72.28,81.77,67.78,62.23,29.74,2.52,2.27,2.0,80.38,2014.97,7773.35,278.91,127.29,90.05,26.6,26.78,25.23,66.49,86.1,68.69,35.41,86.06,415.14,45.27,Warning
MX1661,73.25,75.91,66.8,61.7,29.37,2.14,1.79,1.87,77.52,1743.59,6247.12,295.37,113.09,81.5,23.83,24.51,22.46,62.05,84.78,62.37,34.81,82.74,415.34,44.83,Warning
MX1662,69.11,70.42,61.09,64.01,28.65,2.01,1.7,1.54,77.4,1865.27,6300.71,262.32,113.97,79.91,22.28,19.16,29.22,66.7,76.11,63.56,31.57,80.36,415.02,45.13,Normal
MX1663,65.11,67.28,60.34,56.92,27.91,2.13,1.55,1.4,74.99,1695.49,6130.98,234.15,113.81,75.34,20.26,21.43,22.54,68.62,78.33,58.45,35.42,86.17,414.62,45.11,Normal
MX1664,69.55,68.72,65.81,60.39,27.56,2.78,2.39,2.33,82.08,1617.43,5664.19,199.28,120.76,62.59,21.17,20.79,20.39,53.01,81.54,61.88,31.1,73.64,414.59,45.04,Warning
MX1665,60.36,59.08,54.27,54.92,26.45,0.99,1.14,1.36,72.63,1172.21,2956.33,179.66,73.9,35.75,11.49,14.31,13.51,44.11,69.97,53.09,24.91,75.92,414.55,45.16,Normal
MX1666,59.59,63.54,55.67,53.67,27.94,1.96,2.15,1.91,77.3,1864.16,6951.82,289.07,134.93,95.39,22.38,24.28,25.69,74.46,73.56,60.06,32.49,79.48,414.65,44.7,Normal
MX1667,73.97,75.66,64.73,59.27,27.19,2.54,2.22,2.3,77.51,1828.8,6389.41,230.11,115.23,77.11,22.49,21.66,21.47,68.12,81.87,58.38,35.47,75.1,414.96,45.04,Warning
MX1668,77.48,79.57,70.8,64.75,29.83,2.58,2.74,2.36,81.86,2026.77,6478.61,302.24,125.76,86.45,23.2,23.36,26.15,70.79,83.85,64.93,33.33,74.05,414.97,44.82,Failure
MX1669,63.8,66.89,57.22,53.16,28.12,2.01,1.98,1.99,76.52,1671.52,4948.03,219.14,108.92,51.96,21.03,21.01,20.0,61.4,79.06,61.52,21.16,78.45,416.12,44.97,Normal
MX1670,50.6,56.84,48.68,49.29,24.49,0.22,0.45,0.54,68.44,740.83,2577.6,135.37,55.27,30.74,9.77,12.86,9.17,34.51,51.41,40.36,20.11,84.17,414.91,45.1,Normal
MX1671,60.41,65.29,59.23,51.98,30.67,1.52,0.78,1.13,73.18,1341.79,4234.36,146.99,73.9,46.58,14.24,16.99,15.23,42.84,69.11,52.45,25.32,84.65,415.42,45.15,Normal
MX1672,79.43,89.76,72.62,67.07,27.97,3.4,3.11,2.59,83.32,2283.09,8729.05,332.19,162.66,106.94,34.25,28.84,31.67,83.39,87.33,74.49,37.42,80.12,414.79,44.91,Warning
MX1673,61.7,68.86,62.59,58.72,28.23,1.95,1.53,1.5,78.08,1603.86,4666.47,196.42,99.27,65.4,20.95,18.7,18.19,52.6,74.5,60.4,27.33,81.99,415.19,44.7,Normal
MX1674,57.88,63.19,56.85,51.51,27.07,2.24,2.04,1.74,78.33,1607.13,5775.05,247.51,102.11,61.41,19.13,16.88,20.11,53.04,70.84,53.8,26.5,86.01,414.7,45.36,Normal
MX1675,66.83,67.64,63.0,59.36,26.69,1.47,1.23,1.17,72.26,1225.47,2887.51,162.16,80.76,47.64,16.17,18.63,15.07,33.58,77.15,55.73,24.05,71.48,415.35,44.89,Normal
MX1676,64.7,69.58,60.63,60.6,29.3,0.97,1.55,1.1,70.05,1591.77,4890.24,191.69,80.33,58.98,18.83,20.09,17.6,54.4,70.35,57.44,30.22,86.18,415.66,45.2,Warning
MX1677,81.69,81.13,73.1,64.97,29.68,2.1,1.86,1.5,75.15,1622.16,5677.47,261.79,109.46,82.73,22.48,21.46,21.02,64.43,87.84,63.69,32.54,77.02,415.11,45.12,Warning
MX1678,64.73,67.59,58.97,53.88,27.94,2.3,2.17,1.83,78.31,1816.28,5610.31,226.43,119.14,70.05,23.03,21.44,18.29,64.09,86.92,59.16,33.2,72.19,415.02,44.86,Warning
MX1679,63.66,71.96,60.93,57.0,28.4,2.04,1.59,1.69,75.66,1799.01,5103.0,253.9,120.08,73.46,21.9,19.79,23.48,61.99,81.11,57.84,30.46,85.18,414.88,45.13,Normal
MX1680,58.38,65.72,55.89,54.54,27.37,2.06,1.68,1.94,79.18,1584.27,4733.27,211.68,96.24,59.15,20.16,17.23,18.45,54.24,75.05,57.92,29.29,77.15,415.3,45.31,Normal
MX1681,59.78,63.07,57.0,51.38,26.83,1.5,1.46,1.36,73.52,1590.95,5245.67,193.0,114.29,51.48,17.1,17.92,22.12,46.86,63.93,56.72,20.92,84.15,415.14,45.04,Normal
MX1682,75.69,81.54,71.96,62.51,28.36,2.21,1.77,1.69,74.33,1814.88,5993.8,248.67,119.68,78.44,21.91,23.13,20.31,67.56,81.09,66.53,34.53,86.74,415.0,44.88,Warning
MX1683,64.06,68.4,56.26,56.62,27.12,1.51,1.08,1.23,71.24,1666.23,5353.32,248.71,121.07,74.04,19.77,21.73,21.07,64.99,73.73,56.98,20.8,80.44,415.43,44.73,Warning
MX1684,66.77,69.26,65.24,59.5,28.2,1.88,1.77,1.41,77.65,1595.28,5285.39,294.3,112.16,70.62,21.81,19.16,21.73,59.64,86.28,64.55,28.03,82.69,415.29,44.84,Warning
MX1685,75.69,82.13,67.09,67.28,28.27,3.57,3.47,2.88,86.97,2578.86,9178.86,362.21,166.75,112.51,32.22,33.72,30.41,94.41,99.01,75.99,35.11,79.06,415.2,45.15,Failure
MX1686,69.59,73.49,57.84,58.91,29.07,1.21,0.87,1.12,67.86,1636.25,5966.77,263.77,122.08,67.03,23.83,25.63,21.72,61.58,81.33,55.58,31.32,83.91,414.84,45.04,Normal
MX1687,69.5,70.06,66.65,57.44,26.92,2.42,2.25,1.86,74.68,1880.76,6567.33,254.41,120.8,76.48,18.85,19.84,21.93,61.96,69.45,59.98,28.92,74.69,415.06,45.24,Warning
MX1688,53.08,57.13,55.19,50.67,27.97,1.61,1.71,1.52,74.97,1381.66,5024.89,199.3,103.07,54.52,17.07,17.61,19.22,59.12,62.35,58.01,26.96,79.68,414.75,44.98,Normal
MX1689,70.39,75.8,67.05,58.23,28.82,2.88,2.77,2.15,83.0,2301.35,8058.94,311.48,139.15,100.9,27.31,27.15,25.51,79.32,79.85,69.11,29.12,83.74,415.16,45.01,Warning
MX1690,70.29,67.24,64.61,61.12,25.62,1.72,1.3,1.46,78.29,1498.21,4734.11,199.93,106.08,64.81,17.4,18.3,17.2,57.62,78.0,50.55,26.19,77.84,414.87,44.7,Normal
MX1691,56.76,59.57,52.71,55.14,27.41,0.63,0.31,0.31,63.76,1086.51,3250.64,167.47,75.83,41.67,12.59,11.35,10.7,35.88,65.1,42.51,22.04,84.76,415.1,44.86,Normal
MX1692,68.48,66.38,58.4,56.68,30.22,2.2,1.92,1.73,81.13,1400.9,4806.73,188.11,94.1,55.47,16.0,18.69,17.19,49.21,75.47,54.82,29.86,76.88,414.98,45.05,Normal
MX1693,65.29,73.49,61.99,57.74,27.72,2.44,1.82,2.16,78.66,1916.74,7096.15,283.46,132.12,76.15,24.43,24.0,24.01,71.76,81.1,61.99,31.41,85.03,414.9,44.51,Normal
MX1694,52.53,56.26,50.5,51.1,26.78,1.64,1.35,1.53,75.18,1279.84,4500.58,177.4,76.89,57.17,18.09,14.96,17.36,42.08,60.93,51.78,23.37,84.55,415.31,44.78,Normal
MX1695,76.27,79.75,64.9,68.84,27.64,2.65,2.34,2.27,79.75,2167.47,8068.03,337.85,161.26,102.83,30.53,27.96,28.52,85.93,89.36,69.56,33.25,77.29,415.05,45.06,Failure
MX1696,55.61,60.31,53.54,54.32,27.81,1.28,1.63,0.98,72.78,1646.46,4827.32,210.52,88.79,62.41,14.25,20.17,18.46,57.14,66.88,56.08,26.72,81.07,415.15,44.97,Normal
MX1697,54.99,51.93,51.28,48.25,27.4,0.92,0.25,0.58,70.8,1087.71,3153.06,116.83,71.96,34.98,11.29,12.12,11.71,27.32,65.42,49.15,21.16,83.89,414.91,44.53,Normal
MX1698,60.26,66.03,59.02,55.57,27.74,1.78,1.62,1.35,75.6,1428.49,5530.65,228.35,114.29,68.95,21.3,21.64,17.22,51.39,76.3,54.42,30.34,85.26,414.84,45.06,Normal
MX1699,73.25,78.6,72.73,64.8,28.71,4.29,3.62,3.05,89.62,2774.49,10434.64,370.2,162.45,113.55,32.66,32.93,29.48,99.14,97.57,77.83,34.8,81.11,415.01,44.78,Failure
MX1700,66.11,69.48,57.82,52.95,26.81,0.66,0.42,0.52,70.62,1189.96,3196.78,165.74,86.61,42.86,14.12,12.71,19.16,41.39,73.75,56.43,21.58,86.29,414.91,44.71,Normal
MX1701,54.0,59.91,52.08,49.36,27.07,0.87,0.89,1.36,68.92,1237.77,4130.34,180.75,75.4,38.19,15.27,11.24,13.3,37.32,70.37,46.13,19.8,82.82,414.69,45.09,Normal
MX1702,70.55,76.29,63.38,58.49,29.34,1.77,1.41,1.58,75.05,1833.39,6566.64,268.49,104.47,89.8,21.03,23.84,23.14,69.85,80.5,60.21,28.32,83.31,415.22,44.56,Normal
MX1703,76.08,74.76,71.0,67.21,27.41,2.95,3.03,2.36,83.9,2377.22,8317.93,352.41,159.39,101.22,29.48,24.58,31.98,83.12,95.51,71.36,33.9,80.11,415.41,44.99,Warning
MX1704,74.74,73.36,69.97,61.01,28.4,2.27,1.81,1.86,80.18,2014.07,6940.51,301.14,133.63,93.88,24.46,27.01,25.51,74.88,88.99,71.51,36.0,81.83,415.02,44.81,Warning
MX1705,55.58,59.71,53.36,52.69,28.27,1.52,1.43,1.53,76.0,1549.87,5058.9,218.44,112.52,64.14,18.15,15.68,17.3,56.52,75.82,49.47,28.96,86.15,415.02,44.84,Normal
MX1706,68.0,69.31,58.11,61.81,27.57,2.0,1.8,1.71,77.95,1647.91,5447.79,231.48,115.93,75.86,22.85,24.62,22.04,68.66,81.16,64.64,31.9,76.94,415.04,44.76,Warning
MX1707,61.92,66.66,59.13,58.17,28.26,2.54,2.27,1.97,76.86,2024.97,6410.04,274.91,124.67,84.12,25.06,23.07,26.11,73.85,87.46,55.33,28.23,75.13,415.1,45.09,Normal
MX1708,76.82,87.58,71.36,64.69,27.45,3.6,3.15,3.41,88.07,2365.65,8715.05,304.61,161.44,112.54,33.91,32.5,33.23,86.57,105.55,73.65,39.11,72.81,414.66,45.12,Failure
MX1709,65.91,74.67,59.74,57.99,26.55,2.1,2.03,1.9,79.37,2463.49,8345.37,332.37,155.76,108.14,28.79,28.01,27.29,91.39,92.05,60.7,34.63,80.92,415.04,45.27,Warning
MX1710,61.49,64.81,62.49,57.5,25.59,1.89,1.96,1.81,76.54,1603.68,5721.15,238.9,101.47,77.98,23.08,22.68,19.91,60.67,74.31,63.95,29.82,77.69,414.59,44.76,Warning
MX1711,66.83,70.21,65.04,59.96,28.73,2.97,3.02,2.46,77.83,2272.95,8531.25,327.97,149.63,98.93,27.83,26.85,27.35,86.97,80.9,69.87,35.25,76.46,415.38,44.87,Normal
MX1712,65.79,66.52,59.16,56.33,26.56,2.9,3.19,3.0,82.84,1777.25,6291.85,262.25,125.84,76.66,24.11,21.05,22.38,60.29,83.74,62.42,30.58,74.64,414.97,45.02,Warning
MX1713,73.32,78.17,67.65,64.17,28.75,2.55,2.58,2.18,82.99,2078.43,7454.87,298.18,143.33,89.25,27.58,25.67,26.23,70.56,78.04,71.96,35.66,75.61,414.72,45.2,Failure
MX1714,52.95,56.08,51.94,48.23,25.83,0.33,0.53,0.69,67.68,1256.6,2972.1,170.67,78.39,37.96,15.24,12.55,13.55,39.55,67.34,43.27,19.48,79.41,414.7,45.0,Normal
MX1715,58.4,59.76,54.97,52.2,28.41,0.96,0.54,0.93,70.77,1429.03,4167.52,169.44,74.94,47.83,16.64,15.21,16.38,49.8,70.66,42.32,27.19,84.58,415.29,44.91,Normal
MX1716,73.24,80.23,71.7,64.7,27.82,2.83,2.91,2.28,80.85,2065.26,6949.59,264.22,139.4,83.6,26.67,23.61,24.71,77.79,95.19,69.99,29.89,77.68,415.31,45.23,Warning
MX1717,59.88,61.29,52.69,51.9,26.96,2.77,2.69,2.04,82.95,1551.31,5095.71,237.03,98.15,69.05,17.2,16.85,19.82,55.72,59.83,52.7,27.02,73.56,415.38,44.71,Normal
MX1718,62.84,72.13,60.5,53.75,28.05,2.09,2.01,1.64,78.37,2221.84,6179.65,235.72,120.46,87.96,24.59,24.34,23.14,77.05,84.12,61.53,29.78,93.31,414.88,44.87,Normal
MX1719,62.96,68.28,58.49,58.01,27.68,1.16,0.83,1.08,71.44,1578.8,4539.11,195.25,115.52,60.44,17.24,17.18,14.27,48.13,71.18,54.73,29.82,83.82,415.09,44.77,Warning
MX1720,74.59,77.39,67.75,61.0,27.54,2.94,2.89,2.3,82.52,1995.22,6199.43,265.51,144.49,79.54,24.3,24.86,27.58,72.08,91.13,74.99,27.23,77.41,415.43,45.15,Warning
MX1721,67.03,71.5,63.23,57.61,28.01,1.76,1.51,1.67,75.08,1688.42,5932.45,247.98,103.0,70.38,20.8,19.78,22.38,63.66,81.73,54.99,29.08,84.54,414.82,45.08,Warning
MX1722,57.96,58.84,55.34,52.47,26.32,1.57,1.15,0.94,73.77,1364.45,4680.22,226.67,98.69,58.77,17.58,19.42,16.53,55.59,82.01,57.09,25.11,78.27,414.25,45.55,Normal
MX1723,67.45,75.85,65.15,59.85,31.15,1.74,1.63,1.42,71.58,1715.53,5573.89,269.53,116.27,75.43,23.48,21.55,21.82,64.42,80.95,52.23,32.13,84.5,414.2,45.02,Normal
MX1724,78.16,79.39,66.71,66.06,30.66,2.63,2.24,2.13,79.75,2240.75,7169.0,272.71,155.47,96.7,30.1,27.56,31.71,79.36,86.6,68.87,32.94,77.82,414.93,44.99,Warning
MX1725,84.04,94.24,80.88,72.79,33.02,3.68,3.44,2.5,90.85,3093.37,10780.11,417.45,190.12,135.02,37.21,36.89,39.31,113.76,103.16,78.13,41.67,89.96,414.99,44.83,Failure
