machine_id,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,vibration_mm_s,unplanned_downtime_min,failure_mode,failure
M013,301.12,312.69,1888,33.42,105.5,3.94,66.0,ToolWear,1
M021,299.06,308.45,1521,34.65,136.7,4.06,0.0,None,0
M019,299.21,308.63,1581,24.96,61.5,3.04,0.0,None,0
M037,298.54,306.45,1576,24.3,189.4,3.01,0.0,None,0
M016,298.05,308.84,1562,38.43,183.8,3.32,0.0,None,0
M039,298.95,309.81,1660,56.49,139.4,3.74,0.0,None,0
M006,299.63,308.96,1563,44.44,139.5,3.81,0.0,None,0
M037,304.13,313.49,1501,50.89,254.1,4.2,0.0,None,0
M033,302.95,313.17,1462,51.03,154.7,3.77,0.0,None,0
M035,299.75,309.91,1433,39.57,72.2,4.15,0.0,None,0
M008,299.46,309.24,1720,35.25,,3.62,0.0,None,0
M039,297.19,306.03,1409,30.75,56.2,3.5,0.0,None,0
M024,298.62,307.27,1473,50.85,189.3,3.73,214.0,HeatDissipation,1
M016,301.06,310.98,1472,37.54,82.8,3.49,0.0,None,0
M010,300.32,309.36,1599,53.32,198.8,4.41,37.0,Overstrain,1
M007,297.27,308.39,1438,47.29,239.6,4.01,175.0,Overstrain,1
M007,300.93,309.87,1580,39.69,164.9,4.44,196.0,ToolWear,1
M037,300.54,310.48,1774,41.05,151.0,3.8,0.0,None,0
M019,299.72,310.62,1586,36.2,216.1,3.62,137.0,Overstrain,1
M036,301.76,311.42,1781,46.61,127.8,4.08,92.0,ToolWear,1
M022,302.49,314.0,1541,51.87,105.2,3.57,0.0,None,0
M023,298.82,309.8,1556,39.89,25.6,3.98,0.0,None,0
M007,299.52,307.64,1761,42.33,119.0,3.66,0.0,None,0
M015,298.52,307.42,1602,41.9,218.7,3.63,0.0,None,0
M035,299.96,308.88,1532,44.38,75.0,3.71,0.0,None,0
M033,299.3,308.75,1518,28.31,217.1,3.32,0.0,None,0
M035,300.91,310.55,1579,40.06,61.5,3.6,0.0,None,0
M035,299.58,308.61,1668,46.75,40.1,4.92,0.0,None,0
M002,300.4,310.58,1637,36.18,153.2,4.43,0.0,None,0
M038,301.1,310.04,2092,32.54,170.3,3.97,0.0,None,0
M023,298.6,307.05,1256,36.35,154.2,3.06,0.0,None,0
M015,302.28,311.37,1372,41.1,249.9,3.76,0.0,None,0
M008,300.64,312.15,1425,50.41,22.1,3.5,0.0,None,0
M036,300.32,309.11,1486,27.84,70.3,3.58,0.0,None,0
M018,299.76,308.32,1711,54.34,116.2,3.9,0.0,None,0
M037,300.35,309.02,1728,35.55,39.8,4.13,0.0,None,0
M010,298.51,309.24,1662,53.74,32.8,3.83,0.0,None,0
M036,299.13,311.86,1466,25.14,2.0,4.15,0.0,None,0
M011,302.34,313.86,1555,51.89,246.7,4.21,0.0,None,0
M011,298.56,307.93,1332,43.42,1.5,4.89,0.0,None,0
M026,304.15,314.0,1613,34.17,96.5,3.93,0.0,None,0
M038,301.38,310.94,1533,38.75,216.8,3.83,0.0,None,0
M018,300.88,312.55,1687,33.36,175.7,4.08,0.0,None,0
M040,301.74,312.87,1760,35.49,164.0,3.98,0.0,None,0
M008,299.11,310.39,1716,48.22,253.6,3.95,0.0,None,0
M009,296.65,307.13,1871,52.07,94.5,3.98,0.0,None,0
M031,298.69,308.04,1160,39.25,114.3,3.81,0.0,None,0
M012,300.45,309.38,1421,41.72,18.9,3.69,344.0,HeatDissipation,1
M016,302.06,311.66,1244,44.94,196.7,3.41,0.0,None,0
M012,297.82,308.48,1569,34.25,116.0,3.48,0.0,None,0
M008,298.35,307.23,1547,42.55,153.2,3.72,0.0,None,0
M014,300.67,311.32,1565,31.27,206.7,3.54,0.0,None,0
M006,303.33,313.64,1698,57.24,182.9,4.17,348.0,Overstrain,1
M028,302.48,312.89,1704,35.54,140.1,4.35,0.0,None,0
M040,299.75,310.52,1442,41.34,245.9,3.41,282.0,Overstrain,1
M001,302.12,310.02,1500,33.47,208.9,3.38,0.0,None,0
M020,300.92,312.8,1370,40.3,134.3,3.32,0.0,None,0
M040,301.5,311.21,1641,55.39,0.0,3.8,0.0,None,0
M002,298.76,308.07,1270,26.28,122.2,2.98,0.0,None,0
M013,299.1,308.96,1484,44.78,54.7,3.96,0.0,None,0
M019,297.49,307.19,1835,58.35,,4.52,0.0,None,0
M006,299.75,310.04,1488,36.19,141.4,3.2,0.0,None,0
M017,300.28,309.31,1633,40.75,180.3,3.54,0.0,None,0
M029,300.62,310.69,1671,45.09,219.3,3.72,0.0,None,0
M025,298.21,309.22,1419,52.67,49.7,4.03,0.0,None,0
M008,304.61,314.0,1663,46.53,156.8,3.77,0.0,None,0
M037,299.02,308.28,1574,31.75,67.0,3.51,0.0,None,0
M027,299.32,308.09,1788,32.85,87.1,4.59,0.0,None,0
M010,300.37,310.47,1429,40.33,41.7,3.54,0.0,None,0
M033,296.9,306.65,1596,50.23,128.7,4.43,0.0,None,0
M011,296.43,306.98,1643,18.81,146.2,3.48,0.0,None,0
M006,302.69,311.48,1788,53.21,1.9,3.81,0.0,None,0
M015,299.71,310.44,1391,36.72,5.2,4.08,0.0,None,0
M012,295.42,305.14,1374,65.86,206.7,3.8,44.0,Overstrain,1
M002,301.5,311.31,1826,51.2,102.7,3.93,0.0,None,0
M035,299.73,310.09,1759,36.97,190.3,3.89,0.0,None,0
M019,299.52,308.54,1803,35.64,204.1,3.98,256.0,ToolWear,1
M032,300.32,309.89,1569,39.22,10.3,3.45,0.0,None,0
M005,299.46,310.61,1599,43.69,121.0,4.59,0.0,None,0
M036,298.35,309.26,1543,42.03,163.0,3.59,0.0,None,0
M021,304.62,312.27,1196,41.93,12.1,3.69,0.0,None,0
M021,300.36,313.86,1651,40.55,29.4,3.96,0.0,None,0
M003,299.55,309.94,1595,25.09,48.6,3.36,0.0,None,0
M012,299.23,310.32,1659,39.51,177.1,4.43,0.0,None,0
M007,300.72,311.22,1705,42.11,209.5,3.93,130.0,Overstrain,1
M026,299.2,309.59,1314,40.83,203.9,3.34,215.0,Overstrain,1
M014,299.35,309.55,1600,45.25,83.5,4.17,0.0,None,0
M023,301.78,312.4,1916,27.64,114.8,4.03,0.0,None,0
M025,296.62,306.88,1844,59.12,56.8,4.67,0.0,None,0
M028,299.11,310.09,1417,42.29,205.7,3.63,60.0,Overstrain,1
M034,301.98,312.48,1169,52.8,137.1,3.37,0.0,None,0
M032,301.07,309.91,1900,36.78,117.4,4.12,0.0,None,0
M018,298.47,310.53,1304,50.15,197.4,3.91,354.0,Overstrain,1
M038,300.16,310.13,1661,39.97,58.2,3.63,0.0,None,0
M023,299.99,309.24,1925,56.48,130.4,4.2,101.0,PowerFailure,1
M037,300.61,311.65,1579,44.78,139.0,3.93,0.0,None,0
M026,301.01,310.04,1423,36.04,187.3,3.24,0.0,None,0
M009,299.26,308.7,1654,50.24,159.6,4.15,317.0,Overstrain,1
M017,298.79,308.05,1508,30.84,75.2,3.47,0.0,None,0
M014,300.56,311.83,1282,33.44,110.4,3.14,0.0,None,0
M020,303.97,314.0,1673,50.02,236.2,3.84,0.0,None,0
M019,298.49,309.17,1410,33.83,112.3,3.4,0.0,None,0
M030,302.61,313.43,1608,50.15,192.9,4.19,0.0,None,0
M020,296.75,306.13,1535,53.98,107.5,4.17,0.0,None,0
M014,301.23,313.38,1625,28.86,78.7,4.36,0.0,None,0
M024,298.47,305.95,1766,49.27,154.9,4.12,220.0,PowerFailure,1
M005,299.83,311.12,1805,31.58,242.2,3.56,0.0,None,0
M036,300.33,310.51,1575,43.14,39.2,4.21,0.0,None,0
M009,298.53,308.79,1459,34.67,20.7,3.21,0.0,None,0
M021,300.04,309.3,1570,46.11,140.1,3.84,0.0,None,0
M028,300.19,309.87,1522,18.02,240.1,3.17,0.0,None,0
M027,300.69,311.03,1515,47.67,175.3,3.46,193.0,Overstrain,1
M031,300.88,310.26,1852,31.78,202.3,3.77,0.0,None,0
M003,301.4,310.92,1540,30.49,64.8,3.5,0.0,None,0
M032,299.11,308.37,1676,29.26,253.4,3.81,352.0,ToolWear,1
M007,300.03,311.12,1549,44.83,15.8,3.37,0.0,None,0
M025,301.99,312.13,1594,45.18,117.0,3.44,0.0,None,0
M016,298.56,307.81,1683,46.52,214.3,4.18,359.0,Overstrain,1
M032,301.93,310.75,1477,36.34,97.2,3.42,0.0,None,0
M003,298.81,309.58,1446,36.9,206.7,3.62,0.0,None,0
M026,298.06,307.03,1738,39.06,86.3,3.84,0.0,None,0
M009,300.21,309.94,1537,44.76,164.3,3.82,0.0,None,0
M020,300.39,310.56,1503,28.36,108.8,3.82,0.0,None,0
M019,301.01,309.63,1532,44.03,189.2,4.22,0.0,None,0
M037,302.51,312.37,1422,39.85,204.2,3.37,0.0,None,0
M017,300.07,309.53,1643,36.04,252.4,4.56,0.0,None,0
M037,296.92,306.45,1522,31.18,26.2,3.77,0.0,None,0
M032,302.26,312.15,1598,43.35,167.8,4.09,0.0,None,0
M005,298.82,309.63,1520,28.27,35.4,4.19,0.0,None,0
M016,297.87,308.1,1571,23.36,86.1,3.05,0.0,None,0
M013,298.86,305.85,1734,38.86,104.4,4.52,0.0,None,0
M034,301.79,309.88,1649,33.6,181.6,3.61,0.0,None,0
M040,297.88,306.56,1775,39.13,201.0,3.87,0.0,None,0
M027,300.91,310.28,1318,47.6,215.6,4.12,222.0,Overstrain,1
M032,298.87,309.8,1482,25.83,20.3,3.14,0.0,None,0
M035,299.96,310.57,1457,37.03,129.8,3.97,0.0,None,0
M034,298.69,308.91,1533,41.27,14.7,3.71,0.0,None,0
M033,297.78,306.64,1437,29.1,254.4,4.28,274.0,HeatDissipation,1
M035,297.94,306.86,1230,41.4,45.8,3.81,0.0,None,0
M033,299.09,310.21,1916,28.09,50.9,3.43,0.0,None,0
M034,300.44,311.89,2000,35.7,172.3,3.87,0.0,None,0
M023,299.71,308.23,1329,37.46,120.0,4.54,0.0,None,0
M025,302.34,309.77,1588,55.21,48.9,4.24,0.0,None,0
M023,302.14,312.9,1668,52.06,129.0,4.01,0.0,None,0
M008,300.05,309.24,1506,53.57,99.2,5.01,0.0,None,0
M022,301.29,310.4,1641,49.62,73.0,4.06,0.0,None,0
M030,301.13,310.74,1467,35.89,150.7,3.4,0.0,None,0
M040,298.87,310.19,1731,50.87,238.5,4.79,314.0,Overstrain,1
M024,301.23,311.08,1592,58.84,143.4,3.69,0.0,None,0
M006,303.73,314.0,1528,28.99,103.3,4.06,211.0,ToolWear,1
M008,300.67,311.75,1845,33.01,228.1,3.68,112.0,ToolWear,1
M015,295.92,305.74,1777,30.3,231.9,3.28,0.0,None,0
M022,301.94,313.17,1160,39.29,116.0,3.08,0.0,None,0
M023,299.56,309.51,1435,43.33,211.3,3.92,0.0,None,0
M017,299.33,310.27,1847,30.25,72.1,3.78,34.0,ToolWear,1
M024,298.13,306.06,1559,52.43,242.0,3.74,0.0,None,0
M029,300.87,309.74,1890,55.06,257.0,4.08,166.0,Overstrain,1
M015,299.45,309.96,1691,45.96,20.2,4.46,0.0,None,0
M024,304.07,313.91,1477,45.82,56.9,4.09,0.0,None,0
M009,297.36,307.36,1541,57.23,149.6,3.72,0.0,None,0
M020,299.09,310.01,1478,49.32,183.4,4.01,0.0,None,0
M021,303.43,313.15,1658,34.49,218.1,3.58,0.0,None,0
M018,299.11,308.42,1569,31.67,57.1,3.16,0.0,None,0
M028,300.7,309.95,1590,45.83,42.7,3.65,0.0,None,0
M039,299.89,309.79,1678,49.31,152.8,3.66,0.0,None,0
M020,301.41,312.03,1701,38.35,217.6,3.51,0.0,None,0
M039,301.25,311.64,1526,51.96,126.8,3.92,0.0,None,0
M025,301.98,312.48,1565,33.31,121.2,5.55,0.0,None,0
M015,299.7,310.7,1226,23.97,63.4,2.95,0.0,None,0
M028,301.82,312.01,1636,50.49,234.1,3.73,250.0,Overstrain,1
M038,300.3,311.13,1562,38.2,142.8,3.8,0.0,None,0
M002,301.3,310.97,1385,31.54,190.3,3.91,0.0,None,0
M031,298.92,306.89,1733,49.02,158.8,3.99,0.0,None,0
M005,295.36,305.0,1647,52.27,230.6,4.87,296.0,Overstrain,1
M009,296.87,307.87,1400,55.08,122.8,3.65,0.0,None,0
M007,301.26,309.8,1439,44.34,37.5,3.66,0.0,None,0
M037,299.39,310.11,1269,61.08,165.7,3.6,0.0,None,0
M034,298.16,308.07,1348,28.94,180.2,2.98,0.0,None,0
M032,301.11,310.1,1443,34.78,192.4,3.51,0.0,None,0
M013,301.39,311.38,1594,43.35,121.9,4.39,323.0,ToolWear,1
M040,300.17,308.36,1439,30.07,242.4,3.91,267.0,HeatDissipation,1
M033,296.47,305.81,1473,49.41,32.9,3.49,0.0,None,0
M012,301.66,311.87,1851,34.56,198.2,3.86,0.0,None,0
M016,298.7,308.49,1597,36.8,174.5,3.42,0.0,None,0
M012,298.82,309.28,1529,38.52,211.3,3.86,0.0,None,0
M003,299.21,308.47,1400,25.66,120.1,3.26,0.0,None,0
M030,300.07,310.69,1820,37.39,135.0,3.6,0.0,None,0
M028,301.37,311.93,1636,21.1,138.5,3.55,0.0,None,0
M021,301.31,309.16,1260,35.01,196.8,3.46,0.0,None,0
M008,299.5,309.43,1823,54.37,226.3,4.07,0.0,None,0
M036,301.94,310.64,1416,41.57,100.6,3.77,0.0,None,0
M009,296.17,307.62,1378,37.38,219.9,3.44,0.0,None,0
M028,301.4,313.42,1533,43.43,203.7,3.64,0.0,None,0
M036,299.02,308.95,1206,32.14,,3.15,0.0,None,0
M014,299.2,309.67,1460,34.36,85.7,3.84,0.0,None,0
M021,301.55,310.67,1722,56.38,21.6,4.56,0.0,None,0
M026,299.14,308.81,1367,36.99,44.0,3.23,0.0,None,0
M002,302.79,311.16,1451,44.1,245.4,3.79,0.0,None,0
M011,298.3,307.99,1182,41.38,111.8,3.38,0.0,None,0
M030,302.26,311.45,1660,44.44,157.0,3.69,0.0,None,0
M014,300.29,310.28,1388,44.57,137.7,3.92,0.0,None,0
M033,297.82,306.88,1369,46.05,25.5,3.71,333.0,ToolWear,1
